   phi1      Phi     phi2    phase        x        y       ci
  13.14    23.14    33.14        1        1  75.3442        1
13.5501  23.5501  33.5501        1      1.5  76.2102        1
13.4301  23.4301  33.4301        1        1  77.0763        1
13.6969  23.6969  33.6969        1      1.5  77.9423        1
13.4301  23.4301  33.4301        1        1  78.8083        1
13.5501  23.5501  33.5501        1      1.5  79.6743        1
  13.14    23.14    33.14        1        1  80.5404        1
 13.124   23.124   33.124        1      1.5  81.4064        1
12.5883  22.5883  32.5883        1        1  82.2724        1
12.4603  22.4603  32.4603        1      1.5  83.1384        1
 11.829   21.829   31.829        1        1  84.0045        1
 11.624   21.624   31.624        1      1.5  84.8705        1
10.9363  20.9363  30.9363        1        1  85.7365        1
10.6969  20.6969  30.6969        1      1.5  86.6025        1
11.3919  21.3919  31.3919        1        2 0.866025        1
12.0697  22.0697  32.0697        1      2.5  1.73205        1
12.2846  22.2846  32.2846        1        2  2.59808        1
 12.906   22.906   32.906        1      2.5   3.4641        1
13.0439  23.0439  33.0439        1        2  4.33013        1
13.5697  23.5697  33.5697        1      2.5  5.19615        1
13.5956  23.5956  33.5956        1        2  6.06218        1
13.9958  23.9958  33.9958        1      2.5   6.9282        1
13.8857  23.8857  33.8857        1        2  7.79423        1
14.1426  24.1426  34.1426        1      2.5  8.66025        1
13.8857  23.8857  33.8857        1        2  9.52628        1
13.9958  23.9958  33.9958        1      2.5  10.3923        1
13.5956  23.5956  33.5956        1        2  11.2583        1
13.5697  23.5697  33.5697        1      2.5  12.1244        1
13.0439  23.0439  33.0439        1        2  12.9904        1
 12.906   22.906   32.906        1      2.5  13.8564        1
12.2846  22.2846  32.2846        1        2  14.7224        1
12.0697  22.0697  32.0697        1      2.5  15.5885        1
11.3919  21.3919  31.3919        1        2  16.4545        1
11.1426  21.1426  31.1426        1      2.5  17.3205        1
10.4533  20.4533  30.4533        1        2  18.1865        1
10.2156  20.2156  30.2156        1      2.5  19.0526        1
9.56062  19.5606  29.5606        1        2  19.9186        1
9.37928  19.3793  29.3793        1      2.5  20.7846        1
8.80127  18.8013  28.8013        1        2  21.6506        1
8.71558  18.7156  28.7156        1      2.5  22.5167        1
8.24957  18.2496  28.2496        1        2  23.3827        1
8.28946  18.2895  28.2895        1      2.5  24.2487        1
7.95953  17.9595  27.9595        1        2  25.1147        1
8.14263  18.1426  28.1426        1      2.5  25.9808        1
7.95953  17.9595  27.9595        1        2  26.8468        1
8.28946  18.2895  28.2895        1      2.5  27.7128        1
8.24957  18.2496  28.2496        1        2  28.5788        1
8.71558  18.7156  28.7156        1      2.5  29.4449        1
8.80127  18.8013  28.8013        1        2  30.3109        1
9.37928  19.3793  29.3793        1      2.5  31.1769        1
9.56062  19.5606  29.5606        1        2  32.0429        1
10.2156  20.2156  30.2156        1      2.5   32.909        1
10.4533  20.4533  30.4533        1        2   33.775        1
11.1426  21.1426  31.1426        1      2.5   34.641        1
11.3919  21.3919  31.3919        1        2   35.507        1
12.0697  22.0697  32.0697        1      2.5  36.3731        1
12.2846  22.2846  32.2846        1        2  37.2391        1
 12.906   22.906   32.906        1      2.5  38.1051        1
13.0439  23.0439  33.0439        1        2  38.9711        1
13.5697  23.5697  33.5697        1      2.5  39.8372        1
13.5956  23.5956  33.5956        1        2  40.7032        1
13.9958  23.9958  33.9958        1      2.5  41.5692        1
13.8857  23.8857  33.8857        1        2  42.4352        1
14.1426  24.1426  34.1426        1      2.5  43.3013        1
13.8857  23.8857  33.8857        1        2  44.1673        1
13.9958  23.9958  33.9958        1      2.5  45.0333        1
13.5956  23.5956  33.5956        1        2  45.8993        1
13.5697  23.5697  33.5697        1      2.5  46.7654        1
13.0439  23.0439  33.0439        1        2  47.6314        1
 12.906   22.906   32.906        1      2.5  48.4974        1
12.2846  22.2846  32.2846        1        2  49.3634        1
12.0697  22.0697  32.0697        1      2.5  50.2295        1
11.3919  21.3919  31.3919        1        2  51.0955        1
11.1426  21.1426  31.1426        1      2.5  51.9615        1
10.4533  20.4533  30.4533        1        2  52.8275        1
10.2156  20.2156  30.2156        1      2.5  53.6936        1
9.56062  19.5606  29.5606        1        2  54.5596        1
9.37928  19.3793  29.3793        1      2.5  55.4256        1
8.80127  18.8013  28.8013        1        2  56.2917        1
8.71558  18.7156  28.7156        1      2.5  57.1577        1
8.24957  18.2496  28.2496        1        2  58.0237        1
8.28946  18.2895  28.2895        1      2.5  58.8897        1
7.95953  17.9595  27.9595        1        2  59.7558        1
8.14263  18.1426  28.1426        1      2.5  60.6218        1
7.95953  17.9595  27.9595        1        2  61.4878        1
8.28946  18.2895  28.2895        1      2.5  62.3538        1
8.24957  18.2496  28.2496        1        2  63.2199        1
8.71558  18.7156  28.7156        1      2.5  64.0859        1
8.80127  18.8013  28.8013        1        2  64.9519        1
9.37928  19.3793  29.3793        1      2.5  65.8179        1
9.56062  19.5606  29.5606        1        2   66.684        1
10.2156  20.2156  30.2156        1      2.5    67.55        1
10.4533  20.4533  30.4533        1        2   68.416        1
11.1426  21.1426  31.1426        1      2.5   69.282        1
11.3919  21.3919  31.3919        1        2  70.1481        1
12.0697  22.0697  32.0697        1      2.5  71.0141        1
12.2846  22.2846  32.2846        1        2  71.8801        1
 12.906   22.906   32.906        1      2.5  72.7461        1
13.0439  23.0439  33.0439        1        2  73.6122        1
13.5697  23.5697  33.5697        1      2.5  74.4782        1
13.5956  23.5956  33.5956        1        2  75.3442        1
13.9958  23.9958  33.9958        1      2.5  76.2102        1
13.8857  23.8857  33.8857        1        2  77.0763        1
14.1426  24.1426  34.1426        1      2.5  77.9423        1
13.8857  23.8857  33.8857        1        2  78.8083        1
13.9958  23.9958  33.9958        1      2.5  79.6743        1
13.5956  23.5956  33.5956        1        2  80.5404        1
13.5697  23.5697  33.5697        1      2.5  81.4064        1
13.0439  23.0439  33.0439        1        2  82.2724        1
 12.906   22.906   32.906        1      2.5  83.1384        1
12.2846  22.2846  32.2846        1        2  84.0045        1
12.0697  22.0697  32.0697        1      2.5  84.8705        1
11.3919  21.3919  31.3919        1        2  85.7365        1
11.1426  21.1426  31.1426        1      2.5  86.6025        1
 11.825   21.825   31.825        1        3 0.866025        1
12.4875  22.4875  32.4875        1      3.5  1.73205        1
12.7177  22.7177  32.7177        1        3  2.59808        1
13.3238  23.3238  33.3238        1      3.5   3.4641        1
 13.477   23.477   33.477        1        3  4.33013        1
13.9875  23.9875  33.9875        1      3.5  5.19615        1
14.0287  24.0287  34.0287        1        3  6.06218        1
14.4137  24.4137  34.4137        1      3.5   6.9282        1
14.3188  24.3188  34.3188        1        3  7.79423        1
14.5605  24.5605  34.5605        1      3.5  8.66025        1
14.3188  24.3188  34.3188        1        3  9.52628        1
14.4137  24.4137  34.4137        1      3.5  10.3923        1
14.0287  24.0287  34.0287        1        3  11.2583        1
13.9875  23.9875  33.9875        1      3.5  12.1244        1
 13.477   23.477   33.477        1        3  12.9904        1
13.3238  23.3238  33.3238        1      3.5  13.8564        1
12.7177  22.7177  32.7177        1        3  14.7224        1
12.4875  22.4875  32.4875        1      3.5  15.5885        1
 11.825   21.825   31.825        1        3  16.4545        1
11.5605  21.5605  31.5605        1      3.5  17.3205        1
10.8864  20.8864  30.8864        1        3  18.1865        1
10.6334  20.6334  30.6334        1      3.5  19.0526        1
9.99373  19.9937  29.9937        1        3  19.9186        1
9.79714  19.7971  29.7971        1      3.5  20.7846        1
9.23438  19.2344  29.2344        1        3  21.6506        1
9.13344  19.1334  29.1334        1      3.5  22.5167        1
8.68268  18.6827  28.6827        1        3  23.3827        1
8.70732  18.7073  28.7073        1      3.5  24.2487        1
8.39264  18.3926  28.3926        1        3  25.1147        1
8.56049  18.5605  28.5605        1      3.5  25.9808        1
8.39264  18.3926  28.3926        1        3  26.8468        1
8.70732  18.7073  28.7073        1      3.5  27.7128        1
8.68268  18.6827  28.6827        1        3  28.5788        1
9.13344  19.1334  29.1334        1      3.5  29.4449        1
9.23438  19.2344  29.2344        1        3  30.3109        1
9.79714  19.7971  29.7971        1      3.5  31.1769        1
9.99373  19.9937  29.9937        1        3  32.0429        1
10.6334  20.6334  30.6334        1      3.5   32.909        1
10.8864  20.8864  30.8864        1        3   33.775        1
11.5605  21.5605  31.5605        1      3.5   34.641        1
 11.825   21.825   31.825        1        3   35.507        1
12.4875  22.4875  32.4875        1      3.5  36.3731        1
12.7177  22.7177  32.7177        1        3  37.2391        1
13.3238  23.3238  33.3238        1      3.5  38.1051        1
 13.477   23.477   33.477        1        3  38.9711        1
13.9875  23.9875  33.9875        1      3.5  39.8372        1
14.0287  24.0287  34.0287        1        3  40.7032        1
14.4137  24.4137  34.4137        1      3.5  41.5692        1
14.3188  24.3188  34.3188        1        3  42.4352        1
14.5605  24.5605  34.5605        1      3.5  43.3013        1
14.3188  24.3188  34.3188        1        3  44.1673        1
14.4137  24.4137  34.4137        1      3.5  45.0333        1
14.0287  24.0287  34.0287        1        3  45.8993        1
13.9875  23.9875  33.9875        1      3.5  46.7654        1
 13.477   23.477   33.477        1        3  47.6314        1
13.3238  23.3238  33.3238        1      3.5  48.4974        1
12.7177  22.7177  32.7177        1        3  49.3634        1
12.4875  22.4875  32.4875        1      3.5  50.2295        1
 11.825   21.825   31.825        1        3  51.0955        1
11.5605  21.5605  31.5605        1      3.5  51.9615        1
10.8864  20.8864  30.8864        1        3  52.8275        1
10.6334  20.6334  30.6334        1      3.5  53.6936        1
9.99373  19.9937  29.9937        1        3  54.5596        1
9.79714  19.7971  29.7971        1      3.5  55.4256        1
9.23438  19.2344  29.2344        1        3  56.2917        1
9.13344  19.1334  29.1334        1      3.5  57.1577        1
8.68268  18.6827  28.6827        1        3  58.0237        1
8.70732  18.7073  28.7073        1      3.5  58.8897        1
8.39264  18.3926  28.3926        1        3  59.7558        1
8.56049  18.5605  28.5605        1      3.5  60.6218        1
8.39264  18.3926  28.3926        1        3  61.4878        1
8.70732  18.7073  28.7073        1      3.5  62.3538        1
8.68268  18.6827  28.6827        1        3  63.2199        1
9.13344  19.1334  29.1334        1      3.5  64.0859        1
9.23438  19.2344  29.2344        1        3  64.9519        1
9.79714  19.7971  29.7971        1      3.5  65.8179        1
9.99373  19.9937  29.9937        1        3   66.684        1
10.6334  20.6334  30.6334        1      3.5    67.55        1
10.8864  20.8864  30.8864        1        3   68.416        1
11.5605  21.5605  31.5605        1      3.5   69.282        1
 11.825   21.825   31.825        1        3  70.1481        1
12.4875  22.4875  32.4875        1      3.5  71.0141        1
12.7177  22.7177  32.7177        1        3  71.8801        1
13.3238  23.3238  33.3238        1      3.5  72.7461        1
 13.477   23.477   33.477        1        3  73.6122        1
13.9875  23.9875  33.9875        1      3.5  74.4782        1
14.0287  24.0287  34.0287        1        3  75.3442        1
14.4137  24.4137  34.4137        1      3.5  76.2102        1
14.3188  24.3188  34.3188        1        3  77.0763        1
14.5605  24.5605  34.5605        1      3.5  77.9423        1
14.3188  24.3188  34.3188        1        3  78.8083        1
14.4137  24.4137  34.4137        1      3.5  79.6743        1
14.0287  24.0287  34.0287        1        3  80.5404        1
13.9875  23.9875  33.9875        1      3.5  81.4064        1
 13.477   23.477   33.477        1        3  82.2724        1
13.3238  23.3238  33.3238        1      3.5  83.1384        1
12.7177  22.7177  32.7177        1        3  84.0045        1
12.4875  22.4875  32.4875        1      3.5  84.8705        1
 11.825   21.825   31.825        1        3  85.7365        1
11.5605  21.5605  31.5605        1      3.5  86.6025        1
12.2251  22.2251  32.2251        1        4 0.866025        1
12.8674  22.8674  32.8674        1      4.5  1.73205        1
13.1177  23.1177  33.1177        1        4  2.59808        1
13.7037  23.7037  33.7037        1      4.5   3.4641        1
13.8771  23.8771  33.8771        1        4  4.33013        1
14.3674  24.3674  34.3674        1      4.5  5.19615        1
14.4288  24.4288  34.4288        1        4  6.06218        1
14.7935  24.7935  34.7935        1      4.5   6.9282        1
14.7188  24.7188  34.7188        1        4  7.79423        1
14.9403  24.9403  34.9403        1      4.5  8.66025        1
14.7188  24.7188  34.7188        1        4  9.52628        1
14.7935  24.7935  34.7935        1      4.5  10.3923        1
14.4288  24.4288  34.4288        1        4  11.2583        1
14.3674  24.3674  34.3674        1      4.5  12.1244        1
13.8771  23.8771  33.8771        1        4  12.9904        1
13.7037  23.7037  33.7037        1      4.5  13.8564        1
13.1177  23.1177  33.1177        1        4  14.7224        1
12.8674  22.8674  32.8674        1      4.5  15.5885        1
12.2251  22.2251  32.2251        1        4  16.4545        1
11.9403  21.9403  31.9403        1      4.5  17.3205        1
11.2865  21.2865  31.2865        1        4  18.1865        1
11.0133  21.0133  31.0133        1      4.5  19.0526        1
10.3938  20.3938  30.3938        1        4  19.9186        1
 10.177   20.177   30.177        1      4.5  20.7846        1
9.63444  19.6344  29.6344        1        4  21.6506        1
9.51326  19.5133  29.5133        1      4.5  22.5167        1
9.08274  19.0827  29.0827        1        4  23.3827        1
9.08714  19.0871  29.0871        1      4.5  24.2487        1
 8.7927  18.7927  28.7927        1        4  25.1147        1
8.94031  18.9403  28.9403        1      4.5  25.9808        1
 8.7927  18.7927  28.7927        1        4  26.8468        1
9.08714  19.0871  29.0871        1      4.5  27.7128        1
9.08274  19.0827  29.0827        1        4  28.5788        1
9.51326  19.5133  29.5133        1      4.5  29.4449        1
9.63444  19.6344  29.6344        1        4  30.3109        1
 10.177   20.177   30.177        1      4.5  31.1769        1
10.3938  20.3938  30.3938        1        4  32.0429        1
11.0133  21.0133  31.0133        1      4.5   32.909        1
11.2865  21.2865  31.2865        1        4   33.775        1
11.9403  21.9403  31.9403        1      4.5   34.641        1
12.2251  22.2251  32.2251        1        4   35.507        1
12.8674  22.8674  32.8674        1      4.5  36.3731        1
13.1177  23.1177  33.1177        1        4  37.2391        1
13.7037  23.7037  33.7037        1      4.5  38.1051        1
13.8771  23.8771  33.8771        1        4  38.9711        1
14.3674  24.3674  34.3674        1      4.5  39.8372        1
14.4288  24.4288  34.4288        1        4  40.7032        1
14.7935  24.7935  34.7935        1      4.5  41.5692        1
14.7188  24.7188  34.7188        1        4  42.4352        1
14.9403  24.9403  34.9403        1      4.5  43.3013        1
14.7188  24.7188  34.7188        1        4  44.1673        1
14.7935  24.7935  34.7935        1      4.5  45.0333        1
14.4288  24.4288  34.4288        1        4  45.8993        1
14.3674  24.3674  34.3674        1      4.5  46.7654        1
13.8771  23.8771  33.8771        1        4  47.6314        1
13.7037  23.7037  33.7037        1      4.5  48.4974        1
13.1177  23.1177  33.1177        1        4  49.3634        1
12.8674  22.8674  32.8674        1      4.5  50.2295        1
12.2251  22.2251  32.2251        1        4  51.0955        1
11.9403  21.9403  31.9403        1      4.5  51.9615        1
11.2865  21.2865  31.2865        1        4  52.8275        1
11.0133  21.0133  31.0133        1      4.5  53.6936        1
10.3938  20.3938  30.3938        1        4  54.5596        1
 10.177   20.177   30.177        1      4.5  55.4256        1
9.63444  19.6344  29.6344        1        4  56.2917        1
9.51326  19.5133  29.5133        1      4.5  57.1577        1
9.08274  19.0827  29.0827        1        4  58.0237        1
9.08714  19.0871  29.0871        1      4.5  58.8897        1
 8.7927  18.7927  28.7927        1        4  59.7558        1
8.94031  18.9403  28.9403        1      4.5  60.6218        1
 8.7927  18.7927  28.7927        1        4  61.4878        1
9.08714  19.0871  29.0871        1      4.5  62.3538        1
9.08274  19.0827  29.0827        1        4  63.2199        1
9.51326  19.5133  29.5133        1      4.5  64.0859        1
9.63444  19.6344  29.6344        1        4  64.9519        1
 10.177   20.177   30.177        1      4.5  65.8179        1
10.3938  20.3938  30.3938        1        4   66.684        1
11.0133  21.0133  31.0133        1      4.5    67.55        1
11.2865  21.2865  31.2865        1        4   68.416        1
11.9403  21.9403  31.9403        1      4.5   69.282        1
12.2251  22.2251  32.2251        1        4  70.1481        1
12.8674  22.8674  32.8674        1      4.5  71.0141        1
13.1177  23.1177  33.1177        1        4  71.8801        1
13.7037  23.7037  33.7037        1      4.5  72.7461        1
13.8771  23.8771  33.8771        1        4  73.6122        1
14.3674  24.3674  34.3674        1      4.5  74.4782        1
14.4288  24.4288  34.4288        1        4  75.3442        1
14.7935  24.7935  34.7935        1      4.5  76.2102        1
14.7188  24.7188  34.7188        1        4  77.0763        1
14.9403  24.9403  34.9403        1      4.5  77.9423        1
14.7188  24.7188  34.7188        1        4  78.8083        1
14.7935  24.7935  34.7935        1      4.5  79.6743        1
14.4288  24.4288  34.4288        1        4  80.5404        1
14.3674  24.3674  34.3674        1      4.5  81.4064        1
13.8771  23.8771  33.8771        1        4  82.2724        1
13.7037  23.7037  33.7037        1      4.5  83.1384        1
13.1177  23.1177  33.1177        1        4  84.0045        1
12.8674  22.8674  32.8674        1      4.5  84.8705        1
12.2251  22.2251  32.2251        1        4  85.7365        1
11.9403  21.9403  31.9403        1      4.5  86.6025        1
12.5823  22.5823  32.5823        1        5 0.866025        1
13.1999  23.1999  33.1999        1      5.5  1.73205        1
 13.475   23.475   33.475        1        5  2.59808        1
14.0362  24.0362  34.0362        1      5.5   3.4641        1
14.2343  24.2343  34.2343        1        5  4.33013        1
14.6999  24.6999  34.6999        1      5.5  5.19615        1
 14.786   24.786   34.786        1        5  6.06218        1
 15.126   25.126   35.126        1      5.5   6.9282        1
15.0761  25.0761  35.0761        1        5  7.79423        1
15.2728  25.2728  35.2728        1      5.5  8.66025        1
15.0761  25.0761  35.0761        1        5  9.52628        1
 15.126   25.126   35.126        1      5.5  10.3923        1
 14.786   24.786   34.786        1        5  11.2583        1
14.6999  24.6999  34.6999        1      5.5  12.1244        1
14.2343  24.2343  34.2343        1        5  12.9904        1
14.0362  24.0362  34.0362        1      5.5  13.8564        1
 13.475   23.475   33.475        1        5  14.7224        1
13.1999  23.1999  33.1999        1      5.5  15.5885        1
12.5823  22.5823  32.5823        1        5  16.4545        1
12.2728  22.2728  32.2728        1      5.5  17.3205        1
11.6437  21.6437  31.6437        1        5  18.1865        1
11.3458  21.3458  31.3458        1      5.5  19.0526        1
 10.751   20.751   30.751        1        5  19.9186        1
10.5095  20.5095  30.5095        1      5.5  20.7846        1
9.99169  19.9917  29.9917        1        5  21.6506        1
9.84577  19.8458  29.8458        1      5.5  22.5167        1
   9.44    19.44    29.44        1        5  23.3827        1
9.41965  19.4197  29.4197        1      5.5  24.2487        1
9.14995    19.15    29.15        1        5  25.1147        1
9.27282  19.2728  29.2728        1      5.5  25.9808        1
9.14995    19.15    29.15        1        5  26.8468        1
9.41965  19.4197  29.4197        1      5.5  27.7128        1
   9.44    19.44    29.44        1        5  28.5788        1
9.84577  19.8458  29.8458        1      5.5  29.4449        1
9.99169  19.9917  29.9917        1        5  30.3109        1
10.5095  20.5095  30.5095        1      5.5  31.1769        1
 10.751   20.751   30.751        1        5  32.0429        1
11.3458  21.3458  31.3458        1      5.5   32.909        1
11.6437  21.6437  31.6437        1        5   33.775        1
12.2728  22.2728  32.2728        1      5.5   34.641        1
12.5823  22.5823  32.5823        1        5   35.507        1
13.1999  23.1999  33.1999        1      5.5  36.3731        1
 13.475   23.475   33.475        1        5  37.2391        1
14.0362  24.0362  34.0362        1      5.5  38.1051        1
14.2343  24.2343  34.2343        1        5  38.9711        1
14.6999  24.6999  34.6999        1      5.5  39.8372        1
 14.786   24.786   34.786        1        5  40.7032        1
 15.126   25.126   35.126        1      5.5  41.5692        1
15.0761  25.0761  35.0761        1        5  42.4352        1
15.2728  25.2728  35.2728        1      5.5  43.3013        1
15.0761  25.0761  35.0761        1        5  44.1673        1
 15.126   25.126   35.126        1      5.5  45.0333        1
 14.786   24.786   34.786        1        5  45.8993        1
14.6999  24.6999  34.6999        1      5.5  46.7654        1
14.2343  24.2343  34.2343        1        5  47.6314        1
14.0362  24.0362  34.0362        1      5.5  48.4974        1
 13.475   23.475   33.475        1        5  49.3634        1
13.1999  23.1999  33.1999        1      5.5  50.2295        1
12.5823  22.5823  32.5823        1        5  51.0955        1
12.2728  22.2728  32.2728        1      5.5  51.9615        1
11.6437  21.6437  31.6437        1        5  52.8275        1
11.3458  21.3458  31.3458        1      5.5  53.6936        1
 10.751   20.751   30.751        1        5  54.5596        1
10.5095  20.5095  30.5095        1      5.5  55.4256        1
9.99169  19.9917  29.9917        1        5  56.2917        1
9.84577  19.8458  29.8458        1      5.5  57.1577        1
   9.44    19.44    29.44        1        5  58.0237        1
9.41965  19.4197  29.4197        1      5.5  58.8897        1
9.14995    19.15    29.15        1        5  59.7558        1
9.27282  19.2728  29.2728        1      5.5  60.6218        1
9.14995    19.15    29.15        1        5  61.4878        1
9.41965  19.4197  29.4197        1      5.5  62.3538        1
   9.44    19.44    29.44        1        5  63.2199        1
9.84577  19.8458  29.8458        1      5.5  64.0859        1
9.99169  19.9917  29.9917        1        5  64.9519        1
10.5095  20.5095  30.5095        1      5.5  65.8179        1
 10.751   20.751   30.751        1        5   66.684        1
11.3458  21.3458  31.3458        1      5.5    67.55        1
11.6437  21.6437  31.6437        1        5   68.416        1
12.2728  22.2728  32.2728        1      5.5   69.282        1
12.5823  22.5823  32.5823        1        5  70.1481        1
13.1999  23.1999  33.1999        1      5.5  71.0141        1
 13.475   23.475   33.475        1        5  71.8801        1
14.0362  24.0362  34.0362        1      5.5  72.7461        1
14.2343  24.2343  34.2343        1        5  73.6122        1
14.6999  24.6999  34.6999        1      5.5  74.4782        1
 14.786   24.786   34.786        1        5  75.3442        1
 15.126   25.126   35.126        1      5.5  76.2102        1
15.0761  25.0761  35.0761        1        5  77.0763        1
15.2728  25.2728  35.2728        1      5.5  77.9423        1
15.0761  25.0761  35.0761        1        5  78.8083        1
 15.126   25.126   35.126        1      5.5  79.6743        1
 14.786   24.786   34.786        1        5  80.5404        1
14.6999  24.6999  34.6999        1      5.5  81.4064        1
14.2343  24.2343  34.2343        1        5  82.2724        1
14.0362  24.0362  34.0362        1      5.5  83.1384        1
 13.475   23.475   33.475        1        5  84.0045        1
13.1999  23.1999  33.1999        1      5.5  84.8705        1
12.5823  22.5823  32.5823        1        5  85.7365        1
12.2728  22.2728  32.2728        1      5.5  86.6025        1
12.8881  22.8881  32.8881        1        6 0.866025        1
 13.477   23.477   33.477        1      6.5  1.73205        1
13.7807  23.7807  33.7807        1        6  2.59808        1
14.3133  24.3133  34.3133        1      6.5   3.4641        1
14.5401  24.5401  34.5401        1        6  4.33013        1
 14.977   24.977   34.977        1      6.5  5.19615        1
15.0918  25.0918  35.0918        1        6  6.06218        1
15.4031  25.4031  35.4031        1      6.5   6.9282        1
15.3818  25.3818  35.3818        1        6  7.79423        1
15.5499  25.5499  35.5499        1      6.5  8.66025        1
15.3818  25.3818  35.3818        1        6  9.52628        1
15.4031  25.4031  35.4031        1      6.5  10.3923        1
15.0918  25.0918  35.0918        1        6  11.2583        1
 14.977   24.977   34.977        1      6.5  12.1244        1
14.5401  24.5401  34.5401        1        6  12.9904        1
14.3133  24.3133  34.3133        1      6.5  13.8564        1
13.7807  23.7807  33.7807        1        6  14.7224        1
 13.477   23.477   33.477        1      6.5  15.5885        1
12.8881  22.8881  32.8881        1        6  16.4545        1
12.5499  22.5499  32.5499        1      6.5  17.3205        1
11.9495  21.9495  31.9495        1        6  18.1865        1
11.6229  21.6229  31.6229        1      6.5  19.0526        1
11.0568  21.0568  31.0568        1        6  19.9186        1
10.7866  20.7866  30.7866        1      6.5  20.7846        1
