   phi1      Phi     phi2    phase        x        y       ci
9.84114  20.5572  31.2763        1      3.5   32.909        1
9.94832  20.7885  31.4458        1        3   33.775        1
10.4605  20.0881  30.8668        1      3.5   34.641        1
9.92652  19.9398  31.1906        1        3   35.507        1
10.5498  20.1107  31.4115        1      3.5  36.3731        1
10.2578  20.5296  31.3514        1        3  37.2391        1
10.5766  19.3694   31.615        1      3.5  38.1051        1
9.15431  19.4395  31.8568        1        3  38.9711        1
 9.7313  20.3956  32.3464        1      3.5  39.8372        1
10.6721  19.4968  30.5425        1        3  40.7032        1
9.60018  20.5383  31.0674        1      3.5  41.5692        1
10.3114  20.5442  31.2402        1        3  42.4352        1
10.6599  20.6236   30.954        1      3.5  43.3013        1
9.29028  20.0597  31.1241        1        3  44.1673        1
10.2582  19.7639  30.6587        1      3.5  45.0333        1
9.44567  20.1072  31.3571        1        3  45.8993        1
9.19639  19.9234  32.0444        1      3.5  46.7654        1
10.2596  19.3541  31.2868        1        3  47.6314        1
9.65797  19.8797  31.9264        1      3.5  48.4974        1
9.34218  20.2729  31.8516        1        3  49.3634        1
9.66962  20.9026  31.2143        1      3.5  50.2295        1
10.7404  18.9095  31.6461        1        3  51.0955        1
 9.5291  20.2207  30.8698        1      3.5  51.9615        1
10.4862  20.4138  31.4515        1        3  52.8275        1
10.5658  20.1346  31.3265        1      3.5  53.6936        1
9.50558  20.5626  31.7707        1        3  54.5596        1
9.66976  20.6956  32.0022        1      3.5  55.4256        1
8.72662  19.7931  30.9308        1        3  56.2917        1
9.77361  19.7357  31.2469        1      3.5  57.1577        1
10.4303  20.3974  31.1547        1        3  58.0237        1
10.1033  19.9932  32.1201        1      3.5  58.8897        1
9.68413   19.802  30.8716        1        3  59.7558        1
9.67451  20.2062  31.8278        1      3.5  60.6218        1
10.5364  20.1758  30.7571        1        3  61.4878        1
9.33354  19.9387  31.8976        1      3.5  62.3538        1
9.79751  19.9176  31.6861        1        3  63.2199        1
9.66797  20.2543  31.6436        1      3.5  64.0859        1
9.53415  20.0701  31.0784        1        3  64.9519        1
9.53359  20.1075  31.5625        1      3.5  65.8179        1
9.65001  19.6001  31.3144        1        3   66.684        1
9.52928  19.3331  31.6066        1      3.5    67.55        1
9.99604  19.7373  30.8014        1        3   68.416        1
10.2227  20.0602  31.3641        1      3.5   69.282        1
10.3091  20.2034  31.1518        1        3  70.1481        1
9.39777  20.5203  31.9357        1      3.5  71.0141        1
9.82528  19.8388  31.8334        1        3  71.8801        1
10.0252  20.6703  30.9093        1      3.5  72.7461        1
9.45556  20.0934  31.1054        1        3  73.6122        1
10.0598  19.0589  30.6179        1      3.5  74.4782        1
9.56829    18.99  32.0858        1        3  75.3442        1
9.76079  19.5796   31.584        1      3.5  76.2102        1
9.72456  19.4118  30.6344        1        3  77.0763        1
9.66278  19.6331  31.4566        1      3.5  77.9423        1
9.98706  20.6169    32.15        1        3  78.8083        1
10.0022  20.0107  31.1331        1      3.5  79.6743        1
9.87503  20.8876  30.8867        1        3  80.5404        1
 9.8343  20.3576  31.5865        1      3.5  81.4064        1
9.21541  20.3128   30.978        1        3  82.2724        1
 10.315  18.8613  31.3872        1      3.5  83.1384        1
10.0735  19.9408  30.8309        1        3  84.0045        1
10.1561  20.1489  31.6547        1      3.5  84.8705        1
9.60702  19.9697  31.7249        1        3  85.7365        1
9.97064  19.6471  31.8483        1      3.5  86.6025        1
9.61159  19.3407  32.4357        1        4 0.866025        1
9.30692  20.6426  32.3367        1      4.5  1.73205        1
10.3483  20.5023  31.7642        1        4  2.59808        1
 9.7772  20.3918  31.2053        1      4.5   3.4641        1
9.99655  19.9387  31.9192        1        4  4.33013        1
9.80328  20.3945  32.4718        1      4.5  5.19615        1
9.81675  19.4204  31.8132        1        4  6.06218        1
9.82134  19.9259  31.9129        1      4.5   6.9282        1
10.3894  18.9554  31.9623        1        4  7.79423        1
9.98807  20.4208  31.9974        1      4.5  8.66025        1
 10.168  19.5069  32.1963        1        4  9.52628        1
10.2016  20.1975  32.5703        1      4.5  10.3923        1
10.2379  18.9586  31.8115        1        4  11.2583        1
10.5815  19.6254  31.9464        1      4.5  12.1244        1
9.17405  20.1361  31.2786        1        4  12.9904        1
10.5838  19.4798  31.4024        1      4.5  13.8564        1
  9.063  19.5162  31.6836        1        4  14.7224        1
9.56153  20.5544  31.3855        1      4.5  15.5885        1
10.6289  20.1141  31.7576        1        4  16.4545        1
9.66575  19.9249  30.7179        1      4.5  17.3205        1
9.80048  20.5446  32.2904        1        4  18.1865        1
9.66038  20.6216  32.7461        1      4.5  19.0526        1
10.5933   20.452  31.5872        1        4  19.9186        1
9.48301  20.1837  31.7989        1      4.5  20.7846        1
9.12031  20.4122  32.0724        1        4  21.6506        1
10.6287  19.8324  31.8521        1      4.5  22.5167        1
9.33794  19.8487   30.662        1        4  23.3827        1
10.1051  19.6889  31.5125        1      4.5  24.2487        1
9.78925  19.9214  31.5664        1        4  25.1147        1
9.64662  20.5278  30.6113        1      4.5  25.9808        1
9.87688  19.6111  32.3608        1        4  26.8468        1
10.3977  20.4681   31.494        1      4.5  27.7128        1
10.5825   20.773  31.2013        1        4  28.5788        1
10.7812  19.8324  32.5069        1      4.5  29.4449        1
10.4081  19.5243  31.2985        1        4  30.3109        1
10.4798  19.9417  32.1016        1      4.5  31.1769        1
10.9673  20.0215  30.7684        1        4  32.0429        1
9.62039  21.3558  32.6022        1      4.5   32.909        1
10.3211   19.874  31.9087        1        4   33.775        1
10.4607  20.3096  31.6453        1      4.5   34.641        1
9.74064  20.5779  31.0706        1        4   35.507        1
10.0147   20.519  31.0624        1      4.5  36.3731        1
9.41092  20.2532  32.5731        1        4  37.2391        1
10.4668  19.0054  32.3318        1      4.5  38.1051        1
9.75411  19.6488  31.3267        1        4  38.9711        1
8.74294  19.6849  31.7771        1      4.5  39.8372        1
10.5689  21.1822  31.8548        1        4  40.7032        1
10.4989  20.3674  31.4388        1      4.5  41.5692        1
9.75227  20.2893   32.153        1        4  42.4352        1
9.83087  18.9051  31.9282        1      4.5  43.3013        1
9.09828  19.6816  31.5514        1        4  44.1673        1
10.6285  20.0182  32.3825        1      4.5  45.0333        1
10.3368   19.985   31.073        1        4  45.8993        1
9.84662  20.0852  32.5993        1      4.5  46.7654        1
 9.1954  20.9169  31.2988        1        4  47.6314        1
9.42115  20.7886  32.5566        1      4.5  48.4974        1
10.7584  19.4518  31.8464        1        4  49.3634        1
9.94071  20.1262  31.7063        1      4.5  50.2295        1
10.3805  19.5652  31.2728        1        4  51.0955        1
10.4353  19.9736  31.5023        1      4.5  51.9615        1
9.68245  18.9233  32.7801        1        4  52.8275        1
9.77827  20.4309  32.3709        1      4.5  53.6936        1
 10.081  19.4283  31.0632        1        4  54.5596        1
10.2908  19.4515  32.5216        1      4.5  55.4256        1
8.81727  19.7107  32.6694        1        4  56.2917        1
9.67625  20.5409  31.7288        1      4.5  57.1577        1
  10.01  19.2328  31.6992        1        4  58.0237        1
9.51348  20.3789  32.7335        1      4.5  58.8897        1
9.93281  20.7029  31.5226        1        4  59.7558        1
10.5092  20.3353  31.7184        1      4.5  60.6218        1
11.0757  19.4914  31.4018        1        4  61.4878        1
10.2195  20.6433  32.2984        1      4.5  62.3538        1
 9.9755  19.3161  30.9184        1        4  63.2199        1
10.5192   19.402  31.7127        1      4.5  64.0859        1
9.14329  20.3984  31.9584        1        4  64.9519        1
10.1142  20.2175  32.1302        1      4.5  65.8179        1
10.5547  19.7097  32.0117        1        4   66.684        1
9.88863  19.7268  31.9003        1      4.5    67.55        1
10.2079  19.6577  32.3043        1        4   68.416        1
9.45433  20.2092  31.3486        1      4.5   69.282        1
9.75956  19.6669   31.366        1        4  70.1481        1
10.2567  20.6469  31.1741        1      4.5  71.0141        1
 9.4874  20.0966  31.3482        1        4  71.8801        1
9.40821  19.8671  32.5092        1      4.5  72.7461        1
 9.5905  20.0046  32.1893        1        4  73.6122        1
9.00379  20.6178  32.4701        1      4.5  74.4782        1
10.0097   20.578  31.3881        1        4  75.3442        1
9.64406   19.662   31.998        1      4.5  76.2102        1
10.0542  21.0113  31.2932        1        4  77.0763        1
9.76033  20.0193  32.6461        1      4.5  77.9423        1
10.6718  20.0944  32.0146        1        4  78.8083        1
9.85776  20.0898   32.355        1      4.5  79.6743        1
9.63227  19.2172  31.4006        1        4  80.5404        1
10.1811  20.4467  31.3255        1      4.5  81.4064        1
9.77971  18.5755  32.1903        1        4  82.2724        1
9.81294  20.6468  32.8624        1      4.5  83.1384        1
9.40251   20.346  32.6167        1        4  84.0045        1
9.09507  20.4542  32.0414        1      4.5  84.8705        1
9.79786  20.1238  31.9912        1        4  85.7365        1
10.4232  20.3355  32.1473        1      4.5  86.6025        1
9.73972   19.344  32.4131        1        5 0.866025        1
9.80208  20.0573  32.8358        1      5.5  1.73205        1
9.62377  21.1282  31.1515        1        5  2.59808        1
9.58723  20.4522  31.3764        1      5.5   3.4641        1
9.47493  19.0111   32.715        1        5  4.33013        1
10.6387  20.4663  31.6518        1      5.5  5.19615        1
10.0971  20.6212  31.8423        1        5  6.06218        1
  9.665  19.7552   31.929        1      5.5   6.9282        1
9.69548  19.9605  32.4053        1        5  7.79423        1
9.00124  19.8796    31.88        1      5.5  8.66025        1
10.6359   20.706  32.6427        1        5  9.52628        1
9.92351  20.1415  32.3463        1      5.5  10.3923        1
9.53898  19.6805  31.9086        1        5  11.2583        1
11.1341  19.0899  32.9398        1      5.5  12.1244        1
  10.36  19.4087  32.2975        1        5  12.9904        1
10.5237  20.3054  31.6016        1      5.5  13.8564        1
9.80473    19.71  33.0953        1        5  14.7224        1
9.88501  20.0685  32.0832        1      5.5  15.5885        1
9.66128    20.38   32.416        1        5  16.4545        1
9.95058  19.8738  32.0359        1      5.5  17.3205        1
10.4998  20.1276  33.3574        1        5  18.1865        1
 10.869  20.2607  31.9249        1      5.5  19.0526        1
10.3217  19.4693  33.1717        1        5  19.9186        1
 9.8634  19.2424  31.8195        1      5.5  20.7846        1
9.42629  20.7695  31.5287        1        5  21.6506        1
9.95673   20.322  32.9977        1      5.5  22.5167        1
10.3144  19.1951  31.6691        1        5  23.3827        1
9.19758  20.6236  32.5666        1      5.5  24.2487        1
9.13391  19.8096  31.8698        1        5  25.1147        1
9.37225  20.7844  32.0631        1      5.5  25.9808        1
10.5115   19.503  32.1373        1        5  26.8468        1
 9.5131  19.3236  32.3285        1      5.5  27.7128        1
9.44286  19.2114  32.2082        1        5  28.5788        1
10.8038  20.3739  32.5159        1      5.5  29.4449        1
  9.919  20.0191  32.2542        1        5  30.3109        1
10.4189  20.2201  32.0935        1      5.5  31.1769        1
10.3068   20.765  32.0602        1        5  32.0429        1
10.3789  20.5323  33.1551        1      5.5   32.909        1
10.4676  20.2292  31.7998        1        5   33.775        1
10.2127  19.1321  31.9059        1      5.5   34.641        1
9.64828  20.7214  31.7635        1        5   35.507        1
10.4978  20.1918  31.7967        1      5.5  36.3731        1
10.2038  20.5985  32.0853        1        5  37.2391        1
9.81936  19.6275  32.4424        1      5.5  38.1051        1
9.76504  21.0959  31.4332        1        5  38.9711        1
10.1587  20.0468  32.1263        1      5.5  39.8372        1
9.66217  20.3372   32.153        1        5  40.7032        1
10.4821  20.1337   32.267        1      5.5  41.5692        1
  9.491  18.4395  32.1386        1        5  42.4352        1
10.0322  19.7325  31.9135        1      5.5  43.3013        1
9.48195  19.6537  32.6094        1        5  44.1673        1
9.30391  18.5668  32.1294        1      5.5  45.0333        1
9.78805  19.5165  32.8079        1        5  45.8993        1
10.9143  20.0859  33.3502        1      5.5  46.7654        1
10.0691  19.8094  32.2459        1        5  47.6314        1
10.3014  19.7553  33.7138        1      5.5  48.4974        1
10.8722  19.9043  32.5384        1        5  49.3634        1
9.65774  19.9577  31.9991        1      5.5  50.2295        1
 9.4828  19.4322  32.7414        1        5  51.0955        1
9.77327  19.2716    31.71        1      5.5  51.9615        1
10.0931  20.3941   32.338        1        5  52.8275        1
9.90712  20.0787  32.2685        1      5.5  53.6936        1
9.89891  20.5176  32.4526        1        5  54.5596        1
 10.299  20.0875  32.4326        1      5.5  55.4256        1
11.0355  19.9505  32.1611        1        5  56.2917        1
9.72982  19.9239  32.6394        1      5.5  57.1577        1
9.74883  20.7155  32.1119        1        5  58.0237        1
10.3931   20.457  32.2916        1      5.5  58.8897        1
9.57017  20.6017  32.2137        1        5  59.7558        1
10.5279  20.2285  31.6653        1      5.5  60.6218        1
10.3393  19.5556  32.1962        1        5  61.4878        1
9.49342   19.544  33.5791        1      5.5  62.3538        1
10.0349  19.9227  31.8829        1        5  63.2199        1
9.69449  20.2679  32.1878        1      5.5  64.0859        1
10.1372  19.8829  31.4125        1        5  64.9519        1
10.2077  20.2546  32.5789        1      5.5  65.8179        1
9.32417  19.9014  32.0163        1        5   66.684        1
10.7095  20.1255  32.4278        1      5.5    67.55        1
11.0065  19.8177  32.3128        1        5   68.416        1
9.10796  20.0783  32.4817        1      5.5   69.282        1
 9.7879  20.5389   31.839        1        5  70.1481        1
9.85638  19.2248  32.4213        1      5.5  71.0141        1
10.4764  20.1518  32.3615        1        5  71.8801        1
10.7869  20.4725  31.8463        1      5.5  72.7461        1
9.52787  20.0613  32.5543        1        5  73.6122        1
10.3771  19.3675  31.3419        1      5.5  74.4782        1
9.40587  19.1055  31.7454        1        5  75.3442        1
9.96525  19.8855  33.2422        1      5.5  76.2102        1
10.2115  19.7789  31.8565        1        5  77.0763        1
10.1939  19.6445  32.0978        1      5.5  77.9423        1
10.2526  19.9142  31.8139        1        5  78.8083        1
9.99288  19.5735  31.9838        1      5.5  79.6743        1
10.0526  20.3546  31.6036        1        5  80.5404        1
10.4341  20.7115  33.3611        1      5.5  81.4064        1
10.3572  20.3212   31.486        1        5  82.2724        1
10.4342   19.751  32.2511        1      5.5  83.1384        1
9.41063  19.9562  32.6243        1        5  84.0045        1
9.18923  20.2566  32.3636        1      5.5  84.8705        1
10.2858  20.0701  31.9491        1        5  85.7365        1
10.1657  18.6585  32.0967        1      5.5  86.6025        1
10.0422  20.1713  32.0744        1        6 0.866025        1
10.7924  20.0907  32.5876        1      6.5  1.73205        1
 10.571  20.5881  32.2359        1        6  2.59808        1
9.32381  19.1655  32.6567        1      6.5   3.4641        1
9.91903   19.675   31.837        1        6  4.33013        1
9.38613  19.0253  33.2071        1      6.5  5.19615        1
9.59577  20.3984  32.5254        1        6  6.06218        1
10.1786  19.4066  33.1337        1      6.5   6.9282        1
10.3013   20.959  31.5274        1        6  7.79423        1
10.1251  19.8504  33.1578        1      6.5  8.66025        1
10.1101  19.8825  32.8964        1        6  9.52628        1
11.3567  20.2716  32.4198        1      6.5  10.3923        1
9.85879  21.0101  33.0605        1        6  11.2583        1
10.4434  19.5446  33.0038        1      6.5  12.1244        1
10.1656  19.6394   32.163        1        6  12.9904        1
10.9884  20.0463  32.6848        1      6.5  13.8564        1
 9.7036  19.7158  33.0185        1        6  14.7224        1
10.3455  19.1643   31.881        1      6.5  15.5885        1
8.99366  20.5366  31.6263        1        6  16.4545        1
 9.3028  19.8479  32.2934        1      6.5  17.3205        1
9.54957  19.7349  32.0308        1        6  18.1865        1
