   phi1      Phi     phi2    phase        x        y       ci
12.9728  22.9133  32.2328        1      1.5   32.909        1
 13.975   22.654  33.4281        1        1   33.775        1
13.5245  22.2348  33.6926        1      1.5   34.641        1
15.8887    26.67  34.9801        1        1   35.507        1
15.5027  26.1405  35.8971        1      1.5  36.3731        1
16.3491  25.5721  36.4774        1        1  37.2391        1
16.2607  26.0449  35.7416        1      1.5  38.1051        1
16.1027  25.4927  36.0516        1        1  38.9711        1
16.1979  26.0894  36.2251        1      1.5  39.8372        1
16.7049  26.2265  36.3057        1        1  40.7032        1
16.2577   25.625  35.6283        1      1.5  41.5692        1
16.1687  25.7752  35.2064        1        1  42.4352        1
16.5991  24.9352  35.6814        1      1.5  43.3013        1
16.1355   26.097  36.0292        1        1  44.1673        1
16.2084   25.642  35.9211        1      1.5  45.0333        1
15.5969  25.7187  36.2503        1        1  45.8993        1
16.4216   26.278  36.1774        1      1.5  46.7654        1
 15.801  27.2675   35.911        1        1  47.6314        1
16.7588  26.9009  35.4089        1      1.5  48.4974        1
16.0531  25.8287  36.3045        1        1  49.3634        1
15.8939  26.0108   35.609        1      1.5  50.2295        1
15.2166  26.2458  36.0035        1        1  51.0955        1
15.4669  26.0973  35.5388        1      1.5  51.9615        1
12.1952  22.6376  33.5826        1        1  52.8275        1
12.8473  22.3622  34.7265        1      1.5  53.6936        1
12.7342  23.3588  32.5215        1        1  54.5596        1
12.2614  22.2759  32.4012        1      1.5  55.4256        1
12.6098  22.9991  32.7435        1        1  56.2917        1
12.7692  23.1834  32.1152        1      1.5  57.1577        1
 12.314  22.6788  32.9148        1        1  58.0237        1
12.9126  22.8042   32.894        1      1.5  58.8897        1
12.6709  22.0603  32.8332        1        1  59.7558        1
13.3853  22.9456  32.3033        1      1.5  60.6218        1
13.2297  23.5259  32.0956        1        1  61.4878        1
12.7052  23.8343  31.9562        1      1.5  62.3538        1
12.0861  22.8495  34.2874        1        1  63.2199        1
13.0472  23.5212  33.0964        1      1.5  64.0859        1
13.4009  22.5181  32.7126        1        1  64.9519        1
12.6611  23.7432  32.9674        1      1.5  65.8179        1
13.7424  23.1677  31.8952        1        1   66.684        1
 12.343  23.5466  32.0835        1      1.5    67.55        1
12.0568  22.1797  32.4878        1        1   68.416        1
12.6478  22.6472  32.6274        1      1.5   69.282        1
16.7449  25.9943  36.0864        1        1  70.1481        1
16.9754  25.7118  36.1151        1      1.5  71.0141        1
15.9253  27.0964   35.988        1        1  71.8801        1
16.6861  25.1154  36.0796        1      1.5  72.7461        1
 16.873  25.4942  36.0092        1        1  73.6122        1
16.3546  25.7376  36.1638        1      1.5  74.4782        1
15.9436  26.0864  35.5616        1        1  75.3442        1
16.1047  26.3833  36.9389        1      1.5  76.2102        1
16.0772  25.8798  35.7226        1        1  77.0763        1
 15.361  25.5698  35.2141        1      1.5  77.9423        1
16.1985  27.1028  36.9032        1        1  78.8083        1
15.7341  27.0868  35.8137        1      1.5  79.6743        1
16.2909  25.3957   35.953        1        1  80.5404        1
15.5247  26.5388  35.5184        1      1.5  81.4064        1
15.1382  26.3036  36.0742        1        1  82.2724        1
16.1485  25.7991  35.3759        1      1.5  83.1384        1
16.8785  25.6105  35.9294        1        1  84.0045        1
16.0095  25.2752  35.9176        1      1.5  84.8705        1
15.8605  25.2253  36.4672        1        1  85.7365        1
16.1813  26.2723  35.8114        1      1.5  86.6025        1
16.2681  25.6209  36.2587        1        2 0.866025        1
15.9293  26.3755  36.3135        1      2.5  1.73205        1
14.8027  25.6406  36.0729        1        2  2.59808        1
16.1301  25.8703  36.3155        1      2.5   3.4641        1
15.6676  26.6423  35.9271        1        2  4.33013        1
15.5808  26.4194  36.3051        1      2.5  5.19615        1
16.4459  26.0307  35.8625        1        2  6.06218        1
15.6829  26.1431   35.606        1      2.5   6.9282        1
15.8131  26.2107  36.5141        1        2  7.79423        1
16.6145  26.1311  35.9853        1      2.5  8.66025        1
15.8353  26.1798   36.853        1        2  9.52628        1
16.0453  25.7446  35.3553        1      2.5  10.3923        1
15.6259  25.8991  35.9658        1        2  11.2583        1
16.5853  25.3385  35.9247        1      2.5  12.1244        1
17.1148  25.4914  35.4702        1        2  12.9904        1
16.4818  26.2529  35.6314        1      2.5  13.8564        1
 16.453  25.6966  35.9362        1        2  14.7224        1
15.6723  26.3379  36.8734        1      2.5  15.5885        1
16.3443  25.7224  36.9266        1        2  16.4545        1
15.8072  26.2216  36.4417        1      2.5  17.3205        1
13.7518  22.3352  33.4793        1        2  18.1865        1
13.2909  22.6795   32.619        1      2.5  19.0526        1
12.4287  23.4938  33.3792        1        2  19.9186        1
13.2292  23.2063   33.221        1      2.5  20.7846        1
12.4363  22.5577   33.629        1        2  21.6506        1
14.0467  22.8233  32.6698        1      2.5  22.5167        1
13.6894  23.0558  33.7581        1        2  23.3827        1
12.8468  22.4258  32.7133        1      2.5  24.2487        1
 12.339  23.2539  33.2654        1        2  25.1147        1
12.5911  22.5327  32.3524        1      2.5  25.9808        1
13.1261  22.7036  32.4835        1        2  26.8468        1
 13.318  22.3652  33.3543        1      2.5  27.7128        1
12.1418  23.0305  33.2899        1        2  28.5788        1
13.1671  23.4535  32.1976        1      2.5  29.4449        1
13.4955   23.155  33.4208        1        2  30.3109        1
13.4168  23.7554  33.7563        1      2.5  31.1769        1
13.5541  22.7909  33.9617        1        2  32.0429        1
12.8211  23.2487  33.5315        1      2.5   32.909        1
12.2273   23.357  32.4978        1        2   33.775        1
13.0841  22.9905  33.5703        1      2.5   34.641        1
15.8248  25.5464  36.4449        1        2   35.507        1
16.2474  26.4328  34.6078        1      2.5  36.3731        1
 15.797  26.8527  36.3148        1        2  37.2391        1
15.8553  25.4524  37.2519        1      2.5  38.1051        1
 16.212  26.3855  36.2645        1        2  38.9711        1
16.7532  25.6094  36.1029        1      2.5  39.8372        1
15.6229  25.8337  36.2192        1        2  40.7032        1
15.6534  25.2182  35.5857        1      2.5  41.5692        1
15.9231  26.0469  34.3768        1        2  42.4352        1
15.9648  25.3446  35.6041        1      2.5  43.3013        1
15.8914  25.8729  35.8372        1        2  44.1673        1
15.5315  25.4644  36.9739        1      2.5  45.0333        1
15.8022  26.4778  36.1435        1        2  45.8993        1
15.8506  25.9666  35.5509        1      2.5  46.7654        1
15.9318  26.8423  36.0506        1        2  47.6314        1
15.4767  25.6684  35.4635        1      2.5  48.4974        1
17.3663  25.9711  36.4855        1        2  49.3634        1
15.5254  26.4197  35.3412        1      2.5  50.2295        1
15.6693  26.0188  35.5862        1        2  51.0955        1
16.0498  25.7773   35.716        1      2.5  51.9615        1
 12.496  22.6234  32.9355        1        2  52.8275        1
13.3356  24.2294   32.691        1      2.5  53.6936        1
13.7689  23.3757  33.4243        1        2  54.5596        1
12.9315  22.8051  33.0094        1      2.5  55.4256        1
13.0926  23.1045  33.1112        1        2  56.2917        1
13.4322  22.2692  32.7956        1      2.5  57.1577        1
13.5611   22.434  32.7591        1        2  58.0237        1
14.1546  22.4991  33.7312        1      2.5  58.8897        1
12.0789  23.0839  34.0838        1        2  59.7558        1
13.4348  23.4668  33.9343        1      2.5  60.6218        1
12.7708  23.5576  31.8977        1        2  61.4878        1
13.0006  23.4214  32.9369        1      2.5  62.3538        1
13.4442   22.969  32.5043        1        2  63.2199        1
13.1917  22.3594  33.5212        1      2.5  64.0859        1
12.5883  22.5182  31.8734        1        2  64.9519        1
13.1355  23.7938  33.2292        1      2.5  65.8179        1
12.9321  22.4787  33.4255        1        2   66.684        1
 12.934  22.9542  32.5007        1      2.5    67.55        1
12.5616  24.2126  32.8921        1        2   68.416        1
 13.606  22.3774  33.5346        1      2.5   69.282        1
16.3387  25.7627  35.6244        1        2  70.1481        1
15.4934   25.711  35.7347        1      2.5  71.0141        1
15.8896  26.9667  36.7159        1        2  71.8801        1
16.7488  25.8597  35.9222        1      2.5  72.7461        1
15.7436  25.8803  36.9906        1        2  73.6122        1
15.6057  25.9821  36.0418        1      2.5  74.4782        1
15.0363  25.3074  36.0973        1        2  75.3442        1
16.3873  25.3404  35.3572        1      2.5  76.2102        1
16.5777  26.7712  35.6744        1        2  77.0763        1
16.8826  25.7555  36.6915        1      2.5  77.9423        1
15.6775  25.1925  35.1469        1        2  78.8083        1
15.7719  27.0589  36.0251        1      2.5  79.6743        1
16.9152  26.3841  36.1471        1        2  80.5404        1
16.1895  26.6241  36.3575        1      2.5  81.4064        1
16.5094  26.8227   36.196        1        2  82.2724        1
 15.889  26.0075   36.846        1      2.5  83.1384        1
15.9753  26.0947  36.3997        1        2  84.0045        1
16.6349  26.0972   36.505        1      2.5  84.8705        1
16.3117  26.2222  36.5038        1        2  85.7365        1
15.9557  25.4021  36.2784        1      2.5  86.6025        1
16.2941  26.2964  36.8011        1        3 0.866025        1
15.4119  25.4738  35.2894        1      3.5  1.73205        1
  15.99  24.7452  35.3271        1        3  2.59808        1
16.4418  26.3459  35.2458        1      3.5   3.4641        1
16.3753  25.6114  36.1791        1        3  4.33013        1
16.5709  25.4538  36.1731        1      3.5  5.19615        1
16.2215  24.6739  35.7603        1        3  6.06218        1
16.3071  24.9817  37.3068        1      3.5   6.9282        1
 16.853  25.5623  36.9614        1        3  7.79423        1
15.5301   25.896  36.2388        1      3.5  8.66025        1
16.0964  25.3145   35.946        1        3  9.52628        1
16.7465  25.9281  36.7301        1      3.5  10.3923        1
16.0351  25.8622  36.0318        1        3  11.2583        1
15.9245  25.4443  36.0213        1      3.5  12.1244        1
15.4188  26.2622  36.5522        1        3  12.9904        1
 15.941  25.9232  35.9395        1      3.5  13.8564        1
16.5417  26.1592  35.3363        1        3  14.7224        1
 15.592  26.3084  35.6533        1      3.5  15.5885        1
17.1989  25.9573  36.0255        1        3  16.4545        1
17.0205  25.5206  36.2362        1      3.5  17.3205        1
12.9828  22.8872  33.2377        1        3  18.1865        1
13.4365  22.8052  32.6777        1      3.5  19.0526        1
13.4381  23.0132  32.4801        1        3  19.9186        1
12.6086  23.0759   32.922        1      3.5  20.7846        1
11.8695   23.291  33.2032        1        3  21.6506        1
12.0516    23.49  32.8627        1      3.5  22.5167        1
12.6269   23.467  33.7586        1        3  23.3827        1
12.7024  22.9788  33.2145        1      3.5  24.2487        1
12.4121  22.7892  32.3427        1        3  25.1147        1
12.0372  22.2688  33.1492        1      3.5  25.9808        1
12.6934  23.8505  32.9432        1        3  26.8468        1
13.1679  22.3512  33.2891        1      3.5  27.7128        1
13.7748  22.7986  33.7934        1        3  28.5788        1
12.6605  22.9083  32.8718        1      3.5  29.4449        1
12.9796  22.8524  33.4523        1        3  30.3109        1
12.7189  23.0132  33.6125        1      3.5  31.1769        1
 12.566  23.3754  33.2231        1        3  32.0429        1
13.4361  23.9467  32.7952        1      3.5   32.909        1
 12.743  23.2462  33.0394        1        3   33.775        1
12.4373  23.6302  33.3048        1      3.5   34.641        1
16.8796  26.3745  36.0398        1        3   35.507        1
16.3193  25.4925  35.9582        1      3.5  36.3731        1
15.9613  26.2696  36.3682        1        3  37.2391        1
15.8559  26.5789  35.7741        1      3.5  38.1051        1
16.2478  25.6499   35.941        1        3  38.9711        1
15.8409  25.7368  36.1268        1      3.5  39.8372        1
16.2034  25.9042  36.1683        1        3  40.7032        1
16.1137  25.5722  36.7156        1      3.5  41.5692        1
15.8689  26.3763  35.9608        1        3  42.4352        1
15.5225  26.6265  35.5783        1      3.5  43.3013        1
17.1219  25.0969  36.0513        1        3  44.1673        1
 15.542  26.3769  36.3102        1      3.5  45.0333        1
 16.128  25.5308  36.2292        1        3  45.8993        1
15.6059    26.29  35.3604        1      3.5  46.7654        1
15.8103   25.886  35.9417        1        3  47.6314        1
15.9883  25.9166   36.243        1      3.5  48.4974        1
16.2479  26.3127  35.2001        1        3  49.3634        1
 16.785  25.4028  34.9538        1      3.5  50.2295        1
15.7808  25.9273  36.6542        1        3  51.0955        1
 15.694   25.159  36.0526        1      3.5  51.9615        1
12.6373  22.8112  32.3192        1        3  52.8275        1
12.7071  22.8256  32.6745        1      3.5  53.6936        1
12.9147  23.4417  33.0622        1        3  54.5596        1
13.3185  22.7101  33.5651        1      3.5  55.4256        1
12.8767  23.5306  32.0759        1        3  56.2917        1
 13.085  22.2575  33.1923        1      3.5  57.1577        1
12.7478  23.9947  32.6743        1        3  58.0237        1
13.1739  22.9488   33.603        1      3.5  58.8897        1
12.8868  23.3222  33.3328        1        3  59.7558        1
12.7363   22.513  32.7424        1      3.5  60.6218        1
13.4914  23.3878  33.2856        1        3  61.4878        1
13.0363  23.2457   34.218        1      3.5  62.3538        1
  13.57  22.8352  32.1696        1        3  63.2199        1
13.3958  23.2656  33.0376        1      3.5  64.0859        1
13.6492  22.5293  32.7002        1        3  64.9519        1
13.8457  23.6267  33.5439        1      3.5  65.8179        1
 12.451  22.2589  32.6227        1        3   66.684        1
12.8595  22.7729  32.9594        1      3.5    67.55        1
13.1462  23.3221  32.6898        1        3   68.416        1
12.9028  22.7868  33.3309        1      3.5   69.282        1
16.3172  25.8216  35.9018        1        3  70.1481        1
15.4924  26.5924  35.8512        1      3.5  71.0141        1
16.0018  25.8623  36.3636        1        3  71.8801        1
17.2053  25.9482  36.1613        1      3.5  72.7461        1
16.1537  25.3277  35.6331        1        3  73.6122        1
15.8511  26.4077  35.1984        1      3.5  74.4782        1
 16.705   25.896  36.0299        1        3  75.3442        1
16.7212  26.6874  35.2302        1      3.5  76.2102        1
16.4743  26.5049  35.5271        1        3  77.0763        1
16.4445  26.6419  35.2832        1      3.5  77.9423        1
17.5789  26.1045  36.1047        1        3  78.8083        1
16.1416  26.0522  35.7717        1      3.5  79.6743        1
16.2876  26.2787  36.0328        1        3  80.5404        1
16.2086  26.0557   36.389        1      3.5  81.4064        1
16.3373  25.8117  35.6922        1        3  82.2724        1
15.8211  25.9575  35.3645        1      3.5  83.1384        1
16.6996  25.7943  35.8438        1        3  84.0045        1
16.2236  26.5083  35.5812        1      3.5  84.8705        1
16.0803  25.9077  36.7869        1        3  85.7365        1
 16.279  27.1586  35.7245        1      3.5  86.6025        1
16.3365  26.1914  37.3282        1        4 0.866025        1
16.1572  25.1098  36.2765        1      4.5  1.73205        1
15.7277  26.6135  35.4647        1        4  2.59808        1
15.8667  26.4217  36.2364        1      4.5   3.4641        1
16.4168  26.4762  36.0334        1        4  4.33013        1
16.4795  25.8318  36.0816        1      4.5  5.19615        1
16.7135  26.6555  35.6309        1        4  6.06218        1
16.2801  26.3834  36.1524        1      4.5   6.9282        1
15.6331  26.3553  36.2579        1        4  7.79423        1
16.4489  26.3647  36.1678        1      4.5  8.66025        1
 16.334  26.0071   35.638        1        4  9.52628        1
16.6391  25.7617  35.8911        1      4.5  10.3923        1
16.3386  26.3145  36.0242        1        4  11.2583        1
15.7307  25.7435  36.0663        1      4.5  12.1244        1
16.4828  26.2356  35.7023        1        4  12.9904        1
16.9243  26.4097  35.5314        1      4.5  13.8564        1
16.6195  26.3032  35.4045        1        4  14.7224        1
16.7551  25.9139  36.3742        1      4.5  15.5885        1
15.7138  25.7814  36.0408        1        4  16.4545        1
16.3298  26.6999  36.1426        1      4.5  17.3205        1
12.2535  22.7314  32.4872        1        4  18.1865        1
12.6347  21.6749  33.2652        1      4.5  19.0526        1
12.9189  22.7128  32.8036        1        4  19.9186        1
12.5408  22.3292   32.884        1      4.5  20.7846        1
12.9759  22.5767  33.0287        1        4  21.6506        1
12.1695  23.9789  33.3708        1      4.5  22.5167        1
12.4809   23.442  32.6923        1        4  23.3827        1
13.3573  22.6173  33.2298        1      4.5  24.2487        1
 12.367   23.004  32.6827        1        4  25.1147        1
13.2911  23.5779  31.9751        1      4.5  25.9808        1
13.0129  22.7245  32.6568        1        4  26.8468        1
12.1373  23.1041  33.7133        1      4.5  27.7128        1
13.3559  23.9353  32.2908        1        4  28.5788        1
12.4668   23.171  32.8558        1      4.5  29.4449        1
12.6004  22.5038   33.176        1        4  30.3109        1
14.7521  22.6078  32.6178        1      4.5  31.1769        1
 12.474  23.2029  33.0146        1        4  32.0429        1
12.3993  23.2515  33.5488        1      4.5   32.909        1
12.4664  23.5685  33.1793        1        4   33.775        1
12.6182  22.8341  33.3988        1      4.5   34.641        1
15.9812  25.3474  36.1804        1        4   35.507        1
15.3525  25.5252  36.9174        1      4.5  36.3731        1
16.1463  25.9321  35.2781        1        4  37.2391        1
15.7034  25.7253  35.9357        1      4.5  38.1051        1
15.9724  26.3914  35.2235        1        4  38.9711        1
16.2884  26.6809  35.9858        1      4.5  39.8372        1
15.2392  25.8881  36.8322        1        4  40.7032        1
15.5246  26.8839  35.9381        1      4.5  41.5692        1
15.3992  25.7161  35.5297        1        4  42.4352        1
15.6528  26.7711  35.8902        1      4.5  43.3013        1
 16.223  25.6112  36.0721        1        4  44.1673        1
15.4448  26.3095  35.7688        1      4.5  45.0333        1
15.9709  26.2039  35.2118        1        4  45.8993        1
15.3316  26.1697  35.5464        1      4.5  46.7654        1
16.2608  25.8272  35.9299        1        4  47.6314        1
15.8414  25.9713  36.5655        1      4.5  48.4974        1
15.6904  26.6267  35.8224        1        4  49.3634        1
15.9218  25.7175  36.2957        1      4.5  50.2295        1
17.2567  25.2841  35.9499        1        4  51.0955        1
 15.749  24.8334  36.0495        1      4.5  51.9615        1
11.8365  22.4989  33.5103        1        4  52.8275        1
12.6746  23.3214   34.152        1      4.5  53.6936        1
12.3121  22.8518  33.3217        1        4  54.5596        1
13.0111  22.9266  32.6532        1      4.5  55.4256        1
12.4281  22.6551   33.552        1        4  56.2917        1
 12.725  23.0277  32.9738        1      4.5  57.1577        1
13.2941  22.7524  33.3071        1        4  58.0237        1
  13.28  22.3713  32.9141        1      4.5  58.8897        1
13.7281  23.4135  32.5265        1        4  59.7558        1
12.8195  23.5849   32.434        1      4.5  60.6218        1
12.7681  23.1864   33.967        1        4  61.4878        1
12.8716  22.9779  32.5074        1      4.5  62.3538        1
13.9259  22.6617  32.3359        1        4  63.2199        1
13.4298  23.1918  33.1918        1      4.5  64.0859        1
13.1572  23.5809  31.9684        1        4  64.9519        1
12.8537  23.3607  32.0496        1      4.5  65.8179        1
13.0894  22.3013  33.1974        1        4   66.684        1
13.3106  22.9531  33.1143        1      4.5    67.55        1
13.0162  23.5499  32.3224        1        4   68.416        1
13.3245  22.6808   32.632        1      4.5   69.282        1
16.3192  25.1013   35.873        1        4  70.1481        1
16.3034  25.2328  36.4868        1      4.5  71.0141        1
16.9303  25.9037  35.9405        1        4  71.8801        1
16.2038   26.075  36.6578        1      4.5  72.7461        1
15.4789  25.6012  34.7528        1        4  73.6122        1
15.3781  26.1467  35.5564        1      4.5  74.4782        1
14.9855  26.0732  36.0743        1        4  75.3442        1
17.1219  25.9177  36.3054        1      4.5  76.2102        1
16.4589  25.7047  35.9102        1        4  77.0763        1
15.8901  26.5215   36.381        1      4.5  77.9423        1
15.6046  25.7397  35.2799        1        4  78.8083        1
15.8338  26.7359  36.4248        1      4.5  79.6743        1
16.1896  26.1796  35.7777        1        4  80.5404        1
14.9827  26.2541  35.3028        1      4.5  81.4064        1
15.6191  25.7073  35.9065        1        4  82.2724        1
16.1403  25.7294  35.9453        1      4.5  83.1384        1
15.7802  25.9759  35.6787        1        4  84.0045        1
 15.863  26.5701  35.9732        1      4.5  84.8705        1
15.4211  26.3164  35.7328        1        4  85.7365        1
16.1333  26.4356  35.9606        1      4.5  86.6025        1
15.3517  26.1677  35.9029        1        5 0.866025        1
 15.985  26.4303  36.9116        1      5.5  1.73205        1
16.7434  25.1709  35.6002        1        5  2.59808        1
15.7361  26.9341  35.2672        1      5.5   3.4641        1
 15.926  26.5389  35.7767        1        5  4.33013        1
15.6182  25.9516  36.2596        1      5.5  5.19615        1
16.1582  25.4257  35.2703        1        5  6.06218        1
  16.36  26.2352  35.2361        1      5.5   6.9282        1
16.9605  26.5033  36.4496        1        5  7.79423        1
16.4118  25.4404   35.849        1      5.5  8.66025        1
16.4067   25.231  36.4927        1        5  9.52628        1
15.6451  27.1211  35.1814        1      5.5  10.3923        1
15.8857  25.8094  35.7317        1        5  11.2583        1
16.2367  25.7622   35.999        1      5.5  12.1244        1
  16.31  24.8946  36.8188        1        5  12.9904        1
 15.922  25.9226  36.0688        1      5.5  13.8564        1
16.3711  25.2854  37.0084        1        5  14.7224        1
16.5884  25.9373  35.6537        1      5.5  15.5885        1
16.3313  27.0045  36.1026        1        5  16.4545        1
16.0844  26.0534  35.8728        1      5.5  17.3205        1
12.8703   23.285  33.0594        1        5  18.1865        1
13.8064  22.8832  33.6201        1      5.5  19.0526        1
12.5793  22.6652  32.8039        1        5  19.9186        1
13.7419  23.6706  33.0213        1      5.5  20.7846        1
13.4159   22.846  32.7404        1        5  21.6506        1
12.9493  23.1145  32.2328        1      5.5  22.5167        1
12.7863   23.657  33.1847        1        5  23.3827        1
13.0943  23.4427  32.7356        1      5.5  24.2487        1
13.1979  23.5645  32.5035        1        5  25.1147        1
 13.085  23.0853  33.1848        1      5.5  25.9808        1
13.0988  23.6028  33.4881        1        5  26.8468        1
 12.396  22.5747  33.4821        1      5.5  27.7128        1
13.2916  23.2039  32.4655        1        5  28.5788        1
13.3491  23.2019  33.5597        1      5.5  29.4449        1
13.6645  22.6876  32.8124        1        5  30.3109        1
12.7734  22.9514  32.9178        1      5.5  31.1769        1
12.8956  22.3713  33.8274        1        5  32.0429        1
13.5061  23.2347  32.4608        1      5.5   32.909        1
13.1111  22.8882     33.2        1        5   33.775        1
13.3496  24.0333  33.2799        1      5.5   34.641        1
15.6941  25.8029   36.453        1        5   35.507        1
15.7546  26.3493  36.6862        1      5.5  36.3731        1
16.2857  26.5023  36.1634        1        5  37.2391        1
15.5666  25.1996  35.8492        1      5.5  38.1051        1
15.5209   26.585  35.6472        1        5  38.9711        1
15.7395  26.4154  35.4988        1      5.5  39.8372        1
15.2819   26.602  35.4834        1        5  40.7032        1
15.3836  25.6437  35.4384        1      5.5  41.5692        1
16.6984  25.4506  36.0583        1        5  42.4352        1
16.4045  25.3055  35.7435        1      5.5  43.3013        1
16.3669   25.509  36.0395        1        5  44.1673        1
15.7935  25.9455  36.0231        1      5.5  45.0333        1
16.4557  26.1458  35.7193        1        5  45.8993        1
15.8031  26.8542  34.6726        1      5.5  46.7654        1
15.5343  25.5501  35.9435        1        5  47.6314        1
16.2908  25.3647  36.7388        1      5.5  48.4974        1
16.1119  25.7111  36.9398        1        5  49.3634        1
15.3837  25.7279  36.0541        1      5.5  50.2295        1
16.5416  26.3691  36.2221        1        5  51.0955        1
15.8126    26.72  36.1018        1      5.5  51.9615        1
12.7632   22.724  32.7432        1        5  52.8275        1
12.6695  24.2446  34.1658        1      5.5  53.6936        1
13.2781   23.209  32.8604        1        5  54.5596        1
12.4991  24.0378  33.2015        1      5.5  55.4256        1
13.8398  24.0181  32.9831        1        5  56.2917        1
12.5871   22.557  32.7277        1      5.5  57.1577        1
12.9522  21.6903  33.6757        1        5  58.0237        1
12.6688  23.1005  33.0081        1      5.5  58.8897        1
12.9108  22.5125  31.8127        1        5  59.7558        1
12.3594  22.1902  32.9454        1      5.5  60.6218        1
13.5381  24.4964  33.2721        1        5  61.4878        1
 13.368  23.0776  33.2611        1      5.5  62.3538        1
12.9541  23.1932  33.7222        1        5  63.2199        1
12.5101  23.5056  32.7927        1      5.5  64.0859        1
 12.407  23.0609  32.5985        1        5  64.9519        1
13.4974  22.6444  32.6546        1      5.5  65.8179        1
12.7602  22.7411  32.6953        1        5   66.684        1
13.2535   23.237  33.7729        1      5.5    67.55        1
13.6903  22.6934  32.7948        1        5   68.416        1
12.9228  22.7139   32.911        1      5.5   69.282        1
 16.151  25.5023  35.8188        1        5  70.1481        1
15.4201  27.0238   35.747        1      5.5  71.0141        1
16.7874  25.7509  36.0172        1        5  71.8801        1
 16.193  26.1516  35.7143        1      5.5  72.7461        1
15.8197  25.5972  35.9196        1        5  73.6122        1
15.7329   26.547    36.14        1      5.5  74.4782        1
15.7844   26.571  36.1364        1        5  75.3442        1
15.5681  26.0643  36.6227        1      5.5  76.2102        1
 15.819  25.6775  36.1192        1        5  77.0763        1
16.6684  26.1014  36.5129        1      5.5  77.9423        1
 15.916  26.2102  35.9125        1        5  78.8083        1
 16.664  25.6429  36.2207        1      5.5  79.6743        1
16.0058  26.0968  36.1433        1        5  80.5404        1
16.4513  26.2457  36.2183        1      5.5  81.4064        1
16.3405  26.8386  36.3926        1        5  82.2724        1
16.3964  26.0237  36.4449        1      5.5  83.1384        1
15.5242    26.68  36.5282        1        5  84.0045        1
15.2729  25.4877  35.7563        1      5.5  84.8705        1
15.4914  25.7319  36.6227        1        5  85.7365        1
14.8098  25.5722  36.2013        1      5.5  86.6025        1
16.3763   26.585  35.8861        1        6 0.866025        1
15.3951   25.083  36.0896        1      6.5  1.73205        1
16.5721  27.2943  36.2428        1        6  2.59808        1
16.0555  26.0713  35.5841        1      6.5   3.4641        1
16.2112   26.251   35.479        1        6  4.33013        1
16.6759  26.4799  35.6858        1      6.5  5.19615        1
16.2788  26.6667  36.2946        1        6  6.06218        1
16.0608  25.5279  36.4618        1      6.5   6.9282        1
17.0524  26.7081   36.213        1        6  7.79423        1
15.4492  26.1177  36.1076        1      6.5  8.66025        1
15.6837  25.4321  36.5358        1        6  9.52628        1
 16.014  25.6774  36.3889        1      6.5  10.3923        1
16.8287  26.7532  36.1553        1        6  11.2583        1
16.2445  26.4515  36.0459        1      6.5  12.1244        1
15.8497   26.306  36.6538        1        6  12.9904        1
16.2279  25.5048  35.9609        1      6.5  13.8564        1
15.5315  25.6415  35.9427        1        6  14.7224        1
15.4719  25.4517  35.4964        1      6.5  15.5885        1
15.9688  25.7613   35.487        1        6  16.4545        1
16.4746   25.831  35.5948        1      6.5  17.3205        1
12.5559  22.2615  32.5863        1        6  18.1865        1
