   phi1      Phi     phi2    phase        x        y       ci
13.0414  22.4322  31.7634        1        2  4.33013        1
13.2241  24.6909  33.7868        1      2.5  5.19615        1
13.8987  23.0033  33.5095        1        2  6.06218        1
13.4639  24.5125    34.34        1      2.5   6.9282        1
13.5953   23.741  33.4468        1        2  7.79423        1
14.4612  24.1986  34.3434        1      2.5  8.66025        1
13.8504  24.2856  34.5206        1        2  9.52628        1
13.9332  23.6692  34.3714        1      2.5  10.3923        1
13.6035  23.3791   34.295        1        2  11.2583        1
14.1783  23.9222  32.2941        1      2.5  12.1244        1
12.4624  24.1124  34.2222        1        2  12.9904        1
11.9241  23.0761  33.5688        1      2.5  13.8564        1
12.2926  21.7601  32.7492        1        2  14.7224        1
11.0984  22.4211  32.1975        1      2.5  15.5885        1
 12.384  20.9671  31.7347        1        2  16.4545        1
11.3633  21.4305  31.1187        1      2.5  17.3205        1
9.81285  19.9961  30.7846        1        2  18.1865        1
10.0365  19.9241  30.6407        1      2.5  19.0526        1
8.68456   19.655  28.6179        1        2  19.9186        1
9.79834    19.65  29.5276        1      2.5  20.7846        1
8.10597    18.59  28.9532        1        2  21.6506        1
8.89334  18.5789  28.7763        1      2.5  22.5167        1
8.59933  18.3252  28.1503        1        2  23.3827        1
8.24856  18.2269  28.4999        1      2.5  24.2487        1
6.79121  18.1317  27.6991        1        2  25.1147        1
8.75619  18.9969  28.4852        1      2.5  25.9808        1
7.44037  16.8383  27.4143        1        2  26.8468        1
9.11317  18.8351   28.841        1      2.5  27.7128        1
7.94959  18.5205  27.4502        1        2  28.5788        1
9.06526  18.6818  29.0462        1      2.5  29.4449        1
8.63738  19.6443  28.7852        1        2  30.3109        1
 9.9939  19.4966  28.2603        1      2.5  31.1769        1
10.5499  20.1531  29.0337        1        2  32.0429        1
10.1978   19.726  30.7529        1      2.5   32.909        1
10.4757  19.7497  29.1394        1        2   33.775        1
10.2215  21.5097  31.2853        1      2.5   34.641        1
11.1028  20.5484  30.8828        1        2   35.507        1
11.6671  22.1386  32.6945        1      2.5  36.3731        1
12.3562  22.6314  32.6543        1        2  37.2391        1
12.4178  22.4861    32.11        1      2.5  38.1051        1
13.3853  22.4005  33.6302        1        2  38.9711        1
14.3044  23.1339  33.7694        1      2.5  39.8372        1
 12.546  24.1235  34.4689        1        2  40.7032        1
13.8837  23.6446  33.2651        1      2.5  41.5692        1
13.8084  24.4549  34.1199        1        2  42.4352        1
14.0322   23.593  34.2149        1      2.5  43.3013        1
14.5403  24.3331  34.0754        1        2  44.1673        1
14.2745  23.9889  34.4415        1      2.5  45.0333        1
 13.828  23.3897  33.8361        1        2  45.8993        1
13.6713  24.3469  33.4065        1      2.5  46.7654        1
13.5152  22.8152  33.0541        1        2  47.6314        1
12.1026   24.202  31.9253        1      2.5  48.4974        1
12.6385  21.5724  32.0181        1        2  49.3634        1
12.2384  21.6598  32.4633        1      2.5  50.2295        1
12.2951  20.9226  30.7902        1        2  51.0955        1
10.9891  20.5873  30.9631        1      2.5  51.9615        1
10.6663  20.3878  31.0078        1        2  52.8275        1
10.3455  20.3724  30.5809        1      2.5  53.6936        1
8.85254  19.5954  29.6641        1        2  54.5596        1
8.84574   20.642  29.9487        1      2.5  55.4256        1
9.79142  18.2776  28.4003        1        2  56.2917        1
8.29134  19.1574  30.0622        1      2.5  57.1577        1
8.52895  18.2739  27.3506        1        2  58.0237        1
7.55687  18.1964  28.6451        1      2.5  58.8897        1
8.46382  17.4992  28.1866        1        2  59.7558        1
7.04429  18.7196  27.8618        1      2.5  60.6218        1
7.60543  18.6617  27.5967        1        2  61.4878        1
8.46549  18.8958  27.8485        1      2.5  62.3538        1
8.32131  19.0269  28.0192        1        2  63.2199        1
8.16837  18.4034  28.2328        1      2.5  64.0859        1
8.83888  19.5026   28.691        1        2  64.9519        1
9.51479  19.5935  28.9496        1      2.5  65.8179        1
9.80266  19.8562  29.5724        1        2   66.684        1
10.5765   19.806  31.3508        1      2.5    67.55        1
10.2645  19.7906   31.808        1        2   68.416        1
 11.348  20.8211  30.2412        1      2.5   69.282        1
11.9732  21.8441  31.3253        1        2  70.1481        1
10.9795  21.7016  32.6088        1      2.5  71.0141        1
12.1377  21.4753  32.5324        1        2  71.8801        1
13.7717  22.3543  32.6969        1      2.5  72.7461        1
12.7025  23.6309  32.5914        1        2  73.6122        1
13.0419  22.9744  33.5629        1      2.5  74.4782        1
13.2781  24.7748  33.1869        1        2  75.3442        1
13.5019  24.0245  34.3252        1      2.5  76.2102        1
14.2044  24.3272  33.4349        1        2  77.0763        1
14.7022  23.3037  33.4116        1      2.5  77.9423        1
13.3597  22.7003  33.8209        1        2  78.8083        1
14.1528  23.6345  33.9478        1      2.5  79.6743        1
13.8996  23.4146  34.0148        1        2  80.5404        1
13.4068  22.8126  34.8343        1      2.5  81.4064        1
13.2021  24.3199  34.0847        1        2  82.2724        1
12.6612  23.4252  32.4102        1      2.5  83.1384        1
12.0156  21.5436  32.9845        1        2  84.0045        1
12.6187  22.3635   32.144        1      2.5  84.8705        1
11.6426  21.3927  31.1764        1        2  85.7365        1
10.3641  20.7494  31.4901        1      2.5  86.6025        1
11.3701  21.5971  31.9602        1        3 0.866025        1
12.4301  23.0476  32.6332        1      3.5  1.73205        1
12.8426  22.3074  33.4619        1        3  2.59808        1
12.7854  23.2531  33.4635        1      3.5   3.4641        1
12.6994  23.5571  34.2549        1        3  4.33013        1
13.9468  23.9884  33.6553        1      3.5  5.19615        1
13.5206  23.8465  33.8013        1        3  6.06218        1
14.6668  24.0999  34.6005        1      3.5   6.9282        1
14.7935  23.7015  34.3561        1        3  7.79423        1
14.3178   24.806  34.5586        1      3.5  8.66025        1
15.1943  23.9437  34.1981        1        3  9.52628        1
13.9824  25.6595  34.3783        1      3.5  10.3923        1
13.6702  23.9408  34.4945        1        3  11.2583        1
13.9189  24.3264   34.954        1      3.5  12.1244        1
13.8793  23.9743  33.3538        1        3  12.9904        1
13.5044  22.6695  33.3544        1      3.5  13.8564        1
12.5074  23.2378  32.2651        1        3  14.7224        1
11.9384  22.3644  32.0874        1      3.5  15.5885        1
11.7211  20.7555  32.3412        1        3  16.4545        1
10.8439  22.6402  31.5555        1      3.5  17.3205        1
11.2142   20.912  31.3187        1        3  18.1865        1
11.8517  20.4926  30.7972        1      3.5  19.0526        1
10.5235   19.893  29.6399        1        3  19.9186        1
10.0801  19.3252   30.019        1      3.5  20.7846        1
8.22247  19.1126  28.9048        1        3  21.6506        1
8.77553  18.1452  29.2229        1      3.5  22.5167        1
8.72596  19.0553  29.1441        1        3  23.3827        1
8.65744  19.4758  29.0756        1      3.5  24.2487        1
8.57871  18.1999  28.6571        1        3  25.1147        1
9.67011  18.2361  29.0327        1      3.5  25.9808        1
 8.6657  18.7374  28.4289        1        3  26.8468        1
8.42558  18.7678  28.3836        1      3.5  27.7128        1
8.83272   18.147  28.7352        1        3  28.5788        1
10.0316  19.7049  29.4111        1      3.5  29.4449        1
9.45943  19.0012  29.6099        1        3  30.3109        1
9.89583  20.1915   30.042        1      3.5  31.1769        1
10.8807  19.7552  30.6753        1        3  32.0429        1
11.0596  21.4202  30.9347        1      3.5   32.909        1
10.6228  21.2288  31.1298        1        3   33.775        1
12.3735  21.1784  31.5754        1      3.5   34.641        1
12.7463  21.2396  32.1767        1        3   35.507        1
12.7285  22.1132  32.6685        1      3.5  36.3731        1
12.0591  22.8077  32.9883        1        3  37.2391        1
13.1736  24.1715  33.3237        1      3.5  38.1051        1
12.7285  23.1194  34.1837        1        3  38.9711        1
13.9694  23.0685  34.3704        1      3.5  39.8372        1
13.2832  23.4364  34.1612        1        3  40.7032        1
14.0039   23.846  34.4323        1      3.5  41.5692        1
14.1764  23.9728   34.177        1        3  42.4352        1
14.6147  23.3555  34.8352        1      3.5  43.3013        1
14.4287  24.7292  34.5532        1        3  44.1673        1
14.7405  23.8314  34.7422        1      3.5  45.0333        1
14.1141  23.8742  34.3551        1        3  45.8993        1
 13.384  23.8004  33.9207        1      3.5  46.7654        1
13.4704  23.6886   33.109        1        3  47.6314        1
13.3816  22.4085  33.3502        1      3.5  48.4974        1
 12.476  21.7285  32.2239        1        3  49.3634        1
12.1119  22.8708  33.4661        1      3.5  50.2295        1
12.5272  21.3436  32.1543        1        3  51.0955        1
10.8006  22.1335  32.1331        1      3.5  51.9615        1
10.2964  20.8759  29.1655        1        3  52.8275        1
10.7502  20.5071  31.1274        1      3.5  53.6936        1
9.17594  19.8372  29.6246        1        3  54.5596        1
9.57716  20.1631  29.3281        1      3.5  55.4256        1
 10.002  18.8309  29.2345        1        3  56.2917        1
 8.1557  18.3568  28.8848        1      3.5  57.1577        1
9.23395  18.5935  28.9226        1        3  58.0237        1
9.13589  18.4482  29.1637        1      3.5  58.8897        1
 8.0135  17.9294  28.3953        1        3  59.7558        1
8.92023  18.0516  28.5342        1      3.5  60.6218        1
8.68711  18.4649  28.8798        1        3  61.4878        1
9.02581  18.3349  29.6449        1      3.5  62.3538        1
8.16041  17.6171  28.1921        1        3  63.2199        1
8.94484  19.9024  30.1004        1      3.5  64.0859        1
9.58739  19.9612  29.0447        1        3  64.9519        1
9.25845  19.6141  30.0976        1      3.5  65.8179        1
9.82601  20.6944  29.6505        1        3   66.684        1
 10.189   20.579  30.5285        1      3.5    67.55        1
10.4814  21.2902  30.6095        1        3   68.416        1
12.3122  21.9485  31.7302        1      3.5   69.282        1
12.2442  21.9295  32.4293        1        3  70.1481        1
11.8206  22.5589  32.7752        1      3.5  71.0141        1
12.9587  22.7777  32.5492        1        3  71.8801        1
 12.986  23.6307  33.1938        1      3.5  72.7461        1
13.9204  23.1184  33.5285        1        3  73.6122        1
13.6234  23.9858  34.7068        1      3.5  74.4782        1
13.8099  23.8605  33.6551        1        3  75.3442        1
14.7499  24.3083  33.7926        1      3.5  76.2102        1
 14.233  23.8956  34.2107        1        3  77.0763        1
14.8163  23.9254  34.3548        1      3.5  77.9423        1
14.8443  23.1214  34.3219        1        3  78.8083        1
14.1093  24.2154  34.7176        1      3.5  79.6743        1
14.1519  23.3003  33.9956        1        3  80.5404        1
14.5589   23.437  33.4833        1      3.5  81.4064        1
13.4761  24.1487   33.933        1        3  82.2724        1
13.8246  22.8382  32.8383        1      3.5  83.1384        1
 13.648  22.7921  33.0399        1        3  84.0045        1
13.1928  22.0165  31.6963        1      3.5  84.8705        1
11.7631  21.9816  31.3742        1        3  85.7365        1
11.7879  21.2546  31.9983        1      3.5  86.6025        1
11.1836  22.6684  31.7659        1        4 0.866025        1
13.3998  22.5574  31.8011        1      4.5  1.73205        1
12.6122  23.2627  33.4819        1        4  2.59808        1
13.5476   23.748  32.8232        1      4.5   3.4641        1
14.5502  24.4066  34.3624        1        4  4.33013        1
14.2239   23.692  34.8542        1      4.5  5.19615        1
13.9943  24.5945  33.9097        1        4  6.06218        1
14.1745  24.7187  34.5497        1      4.5   6.9282        1
15.5768  24.2847    34.67        1        4  7.79423        1
14.9122  24.4551  35.1009        1      4.5  8.66025        1
14.0851  24.7402  34.0946        1        4  9.52628        1
14.2814  24.6287  34.8944        1      4.5  10.3923        1
14.6029  24.3551  33.6676        1        4  11.2583        1
15.3812  24.4328  35.4925        1      4.5  12.1244        1
14.3953  23.7635  34.4276        1        4  12.9904        1
13.1243  23.2432  33.4081        1      4.5  13.8564        1
13.4276  23.7041  33.7483        1        4  14.7224        1
12.9233  22.9821  32.5923        1      4.5  15.5885        1
12.4981  22.4793  32.1701        1        4  16.4545        1
11.2824  21.4451  31.7724        1      4.5  17.3205        1
10.0568  22.3958  31.9858        1        4  18.1865        1
10.3462   20.456  30.9713        1      4.5  19.0526        1
10.1727  21.2597  31.0187        1        4  19.9186        1
10.5407  20.3566  28.9823        1      4.5  20.7846        1
9.71901   19.721  29.1869        1        4  21.6506        1
10.0076  19.4727  29.7546        1      4.5  22.5167        1
8.57156  20.4708  29.3531        1        4  23.3827        1
9.01747  19.3236  28.1118        1      4.5  24.2487        1
9.38846  19.3079  28.3661        1        4  25.1147        1
8.63649  20.2213  29.0252        1      4.5  25.9808        1
8.16821   18.639  29.1129        1        4  26.8468        1
8.33048  19.1747  29.4199        1      4.5  27.7128        1
8.71152  19.0638  29.7849        1        4  28.5788        1
  9.797  19.8991  29.7766        1      4.5  29.4449        1
10.2975  20.3416  29.6528        1        4  30.3109        1
11.0631  19.6962  30.0153        1      4.5  31.1769        1
10.2938  20.0517  29.9858        1        4  32.0429        1
11.4901  21.9138  31.2862        1      4.5   32.909        1
11.5445   22.144  31.5622        1        4   33.775        1
11.7448  21.5593  31.9248        1      4.5   34.641        1
12.3246  21.7897  32.7228        1        4   35.507        1
12.3354  22.7764  32.5623        1      4.5  36.3731        1
13.5036  23.3154  33.4655        1        4  37.2391        1
 14.081  23.5612  34.2473        1      4.5  38.1051        1
13.4295  24.3793  34.3264        1        4  38.9711        1
14.2748  24.7312  34.3554        1      4.5  39.8372        1
14.1605  23.9368  34.5537        1        4  40.7032        1
14.2578  24.2465   34.192        1      4.5  41.5692        1
14.3383  24.5199  34.7916        1        4  42.4352        1
15.7126  24.7719  34.4329        1      4.5  43.3013        1
15.1034  25.1845  34.9938        1        4  44.1673        1
15.0517  25.6657  34.4293        1      4.5  45.0333        1
14.9178  23.4801  34.5188        1        4  45.8993        1
13.9082  23.8395  35.0774        1      4.5  46.7654        1
13.2838  24.0013  34.6361        1        4  47.6314        1
13.5582  23.5206  34.7392        1      4.5  48.4974        1
 12.515  23.9532  31.8904        1        4  49.3634        1
12.8106  21.8975  32.7837        1      4.5  50.2295        1
12.4992  22.3342  31.8326        1        4  51.0955        1
12.2632  21.9954  31.2887        1      4.5  51.9615        1
11.0739  21.1227  31.0908        1        4  52.8275        1
11.1086  21.4303  31.1127        1      4.5  53.6936        1
10.7088  20.3583  29.6865        1        4  54.5596        1
10.4648  19.4048  31.0601        1      4.5  55.4256        1
9.93865  18.9969  29.8073        1        4  56.2917        1
9.88921   19.921  31.0231        1      4.5  57.1577        1
8.55732  18.6711  29.6035        1        4  58.0237        1
10.0975  18.8295  29.6988        1      4.5  58.8897        1
8.81265  18.8411  27.7349        1        4  59.7558        1
8.92889  19.6793  29.7271        1      4.5  60.6218        1
8.42898  19.1233  27.6932        1        4  61.4878        1
8.46386  19.9376  28.9431        1      4.5  62.3538        1
9.18487  18.5033  28.9233        1        4  63.2199        1
9.18246  19.1184  29.2689        1      4.5  64.0859        1
9.62932  19.5679  29.6054        1        4  64.9519        1
10.7385  20.2388  30.2027        1      4.5  65.8179        1
10.6054  20.5085  30.8647        1        4   66.684        1
10.7601  21.2514  31.4134        1      4.5    67.55        1
11.7267  20.9203  31.2571        1        4   68.416        1
12.1656  21.5523  32.2614        1      4.5   69.282        1
11.1785  21.4983  32.1688        1        4  70.1481        1
13.7921   23.195  32.9202        1      4.5  71.0141        1
12.4374  23.1774  33.9478        1        4  71.8801        1
13.9933  23.0527  32.6451        1      4.5  72.7461        1
14.2108  23.4656  33.7102        1        4  73.6122        1
14.1651  23.2577  33.8449        1      4.5  74.4782        1
14.5615  24.0353  34.3084        1        4  75.3442        1
14.4441  25.0298   34.909        1      4.5  76.2102        1
14.5797  25.5284  34.6198        1        4  77.0763        1
15.3762  24.3793  34.6891        1      4.5  77.9423        1
13.9706  24.5169   34.653        1        4  78.8083        1
 14.661  25.1384  34.4473        1      4.5  79.6743        1
13.6638  25.0671  34.2116        1        4  80.5404        1
15.2769  24.1821  35.0112        1      4.5  81.4064        1
13.8323  23.8067  33.5886        1        4  82.2724        1
13.1732  22.9691  33.7734        1      4.5  83.1384        1
13.4477  23.7046  33.3697        1        4  84.0045        1
12.3351  24.0477  32.3494        1      4.5  84.8705        1
11.9162  22.5879  32.3468        1        4  85.7365        1
 11.666   22.707  32.5873        1      4.5  86.6025        1
12.7518  21.3797  32.7315        1        5 0.866025        1
13.1901  22.5846  33.4984        1      5.5  1.73205        1
14.1185  23.5289  32.7108        1        5  2.59808        1
13.5482  24.0436  33.2634        1      5.5   3.4641        1
 14.528  23.3927  34.2213        1        5  4.33013        1
14.8843  24.0229  34.6897        1      5.5  5.19615        1
16.0533  25.1136  35.2575        1        5  6.06218        1
15.4047  25.5655  34.4841        1      5.5   6.9282        1
 14.745  24.2885  34.8107        1        5  7.79423        1
15.8191  26.3101  35.1497        1      5.5  8.66025        1
15.5403    25.19  35.4865        1        5  9.52628        1
14.6429  24.4303  36.4235        1      5.5  10.3923        1
13.4769  24.7889  34.5058        1        5  11.2583        1
14.2865  24.2979   35.351        1      5.5  12.1244        1
14.2712  24.6671  33.8148        1        5  12.9904        1
13.5544  23.6218  34.8489        1      5.5  13.8564        1
12.9905  23.9183  33.4774        1        5  14.7224        1
 12.541  23.8166  32.3669        1      5.5  15.5885        1
12.3213  22.3578  33.4783        1        5  16.4545        1
11.9503  23.3826   31.765        1      5.5  17.3205        1
  11.48  21.3846  31.1644        1        5  18.1865        1
12.1964  20.8706  31.4311        1      5.5  19.0526        1
 11.785  21.0542  30.9217        1        5  19.9186        1
11.7097   20.183  30.4038        1      5.5  20.7846        1
10.2979  19.9041   30.269        1        5  21.6506        1
9.15995   20.594  29.7318        1      5.5  22.5167        1
9.39011   18.965  29.1623        1        5  23.3827        1
 9.3922  18.6824  29.4447        1      5.5  24.2487        1
9.21135  18.9134  29.4569        1        5  25.1147        1
 8.7283  19.2447  29.3087        1      5.5  25.9808        1
9.93434  18.2504  29.9412        1        5  26.8468        1
9.45396  18.7732  28.6508        1      5.5  27.7128        1
9.36234  18.5855  29.8872        1        5  28.5788        1
10.1665  20.1858  30.4543        1      5.5  29.4449        1
9.71401  20.3878  29.7243        1        5  30.3109        1
10.1252  20.7383  30.5984        1      5.5  31.1769        1
10.6444   20.975  30.6106        1        5  32.0429        1
11.3397  21.7414  30.0499        1      5.5   32.909        1
11.2876  22.4332  32.0427        1        5   33.775        1
12.0131  22.5233  31.3521        1      5.5   34.641        1
11.8577  22.2111  32.3797        1        5   35.507        1
12.6147  23.4928  33.2207        1      5.5  36.3731        1
12.8537  24.0073  34.7045        1        5  37.2391        1
14.4347   23.522   34.325        1      5.5  38.1051        1
14.1948  24.3583  34.9043        1        5  38.9711        1
 13.645  24.7916  34.1743        1      5.5  39.8372        1
14.6413  23.8574  35.0255        1        5  40.7032        1
15.5354  25.1014  34.9261        1      5.5  41.5692        1
15.3265  24.6846  34.9853        1        5  42.4352        1
16.1132  25.4677  35.7755        1      5.5  43.3013        1
14.4787  25.1735  34.8838        1        5  44.1673        1
14.3405  24.3699  34.2195        1      5.5  45.0333        1
15.0764  23.9252  34.0017        1        5  45.8993        1
14.9657  25.0462  34.9237        1      5.5  46.7654        1
14.7276  24.3349  33.5287        1        5  47.6314        1
13.0814  24.1893  33.6196        1      5.5  48.4974        1
13.6923  22.7499  32.9125        1        5  49.3634        1
13.2804  23.0815  32.6402        1      5.5  50.2295        1
12.3962  23.4389  32.9597        1        5  51.0955        1
12.5529  21.6982  32.6095        1      5.5  51.9615        1
11.9763   21.238  31.4761        1        5  52.8275        1
10.1125  21.2945  30.7137        1      5.5  53.6936        1
9.77939   21.522  30.3785        1        5  54.5596        1
10.6009  19.9542  30.2698        1      5.5  55.4256        1
9.80658  19.9837  29.6759        1        5  56.2917        1
9.55223  19.5887  29.1977        1      5.5  57.1577        1
9.40227  19.6337  28.9227        1        5  58.0237        1
8.36552  19.5183  28.9717        1      5.5  58.8897        1
9.35274  18.7032  29.3523        1        5  59.7558        1
9.52156  19.2714  29.5804        1      5.5  60.6218        1
9.24742  19.9213  29.1889        1        5  61.4878        1
9.20278  19.6914  28.8977        1      5.5  62.3538        1
9.33323  19.4604  29.5047        1        5  63.2199        1
9.13165  19.4542  30.4153        1      5.5  64.0859        1
 9.4733  20.6406   29.784        1        5  64.9519        1
10.1281  19.8684  31.3644        1      5.5  65.8179        1
10.2095  20.6351   29.948        1        5   66.684        1
 11.234  20.2918  31.0364        1      5.5    67.55        1
11.2783  20.1637  31.3478        1        5   68.416        1
12.2552  22.4057  31.8698        1      5.5   69.282        1
11.9693  22.4201  32.1248        1        5  70.1481        1
12.4924  23.4087  33.4086        1      5.5  71.0141        1
13.5225  23.1484  33.1047        1        5  71.8801        1
14.5207  24.4033  33.9742        1      5.5  72.7461        1
14.2854  24.7903  34.4689        1        5  73.6122        1
14.7026  24.5622  34.2601        1      5.5  74.4782        1
14.5685  25.2804  33.6107        1        5  75.3442        1
15.4563  25.3649  35.0666        1      5.5  76.2102        1
15.6539  25.4378  35.0538        1        5  77.0763        1
15.7155  25.0299  35.4515        1      5.5  77.9423        1
15.2806  25.0442  34.7705        1        5  78.8083        1
14.8756  24.3473  35.1336        1      5.5  79.6743        1
14.1434  25.1294  34.9294        1        5  80.5404        1
14.9286  25.1633  34.8822        1      5.5  81.4064        1
14.7214  24.8166  33.4534        1        5  82.2724        1
14.2097  23.9336  34.0744        1      5.5  83.1384        1
  14.48  22.8653  33.3951        1        5  84.0045        1
12.9615  23.0731  32.9549        1      5.5  84.8705        1
12.6134  21.8851  33.0101        1        5  85.7365        1
13.0457  22.1985  31.1327        1      5.5  86.6025        1
12.9668  22.0444  33.0974        1        6 0.866025        1
13.9228   23.311  32.9619        1      6.5  1.73205        1
  13.74  23.8411  32.9989        1        6  2.59808        1
15.1963  23.8221  33.6399        1      6.5   3.4641        1
14.3492  24.0104  34.7404        1        6  4.33013        1
14.2181  25.0005  35.5319        1      6.5  5.19615        1
15.7641  25.3533  34.6665        1        6  6.06218        1
14.5595  25.5954  35.6013        1      6.5   6.9282        1
15.4585   24.456  34.8158        1        6  7.79423        1
15.7441  26.2308  36.5626        1      6.5  8.66025        1
 14.809  25.9071  35.2283        1        6  9.52628        1
14.9655  26.0529  35.8303        1      6.5  10.3923        1
15.5484  24.8852  35.2469        1        6  11.2583        1
15.1921  24.9739  35.1776        1      6.5  12.1244        1
14.5428  24.2035  34.7551        1        6  12.9904        1
14.3643  24.0906  35.0393        1      6.5  13.8564        1
13.1709  24.2863  33.8771        1        6  14.7224        1
13.9412   22.888   33.802        1      6.5  15.5885        1
12.7086   23.705  32.9555        1        6  16.4545        1
11.7488  21.7561   32.424        1      6.5  17.3205        1
12.3204  22.0101  31.9451        1        6  18.1865        1
